,city,country,emissions,inventory_type,year
1090,"eThekwini Metropolitan Municipality, South Africa",South Africa,28163058.0,Community inventories,2013
1091,"eThekwini Metropolitan Municipality, South Africa",South Africa,27991829.0,Community inventories,2014
1092,"eThekwini Metropolitan Municipality, South Africa",South Africa,22118090.0,Community inventories,2015
1093,"eThekwini Metropolitan Municipality, South Africa",South Africa,693003.0,Government operations inventory,2010
1094,"eThekwini Metropolitan Municipality, South Africa",South Africa,1123557.0,Government operations inventory,2011
1095,"eThekwini Metropolitan Municipality, South Africa",South Africa,859367.0,Government operations inventory,2012
1096,"eThekwini Metropolitan Municipality, South Africa",South Africa,142848.0,Government operations inventory,2013
1097,"eThekwini Metropolitan Municipality, South Africa",South Africa,145556.0,Government operations inventory,2014
1098,"Municipality of A Coruña, Spain",Spain,2525261.0,Community inventories,2009
1099,"Municipality of A Coruña, Spain",Spain,2272.0,Government operations inventory,2009
1100,"Municipality of Amurrio, Spain",Spain,188073.0,Community inventories,2013
1101,"Municipality of Amurrio, Spain",Spain,26.9425217917065,Government operations inventory,2013
1102,"Municipality of Areatza, Spain",Spain,3807.0,Community inventories,2013
1103,"Municipality of Areatza, Spain",Spain,3.908,Government operations inventory,2013
1104,"Municipality of Balmaseda, Spain",Spain,41602.0,Community inventories,2013
1105,"Municipality of Balmaseda, Spain",Spain,301.75,Government operations inventory,2013
1106,"Municipality of Barcelona, Spain",Spain,3595726.0,Community inventories,2012
1107,"Municipality of Bilbao, Spain",Spain,1476036.0,Community inventories,2013
1108,"Municipality of Bilbao, Spain",Spain,13504.14,Government operations inventory,2013
1109,"Municipality of Córdoba, Spain",Spain,1278675.0,Community inventories,2007
1110,"Municipality of Córdoba, Spain",Spain,123032.0,Government operations inventory,2007
1111,"Municipality of Durango, Spain",Spain,88787.0,Community inventories,2013
1112,"Municipality of Durango, Spain",Spain,12.83,Government operations inventory,2013
1113,"Municipality of Errenteria, Spain",Spain,224082.0,Community inventories,2013
1114,"Municipality of Errenteria, Spain",Spain,57.72,Government operations inventory,2013
1115,"Municipality of Granada, Spain",Spain,997065.6923,Community inventories,2013
1116,"Municipality of Granada, Spain",Spain,2742.93,Government operations inventory,2013
1117,"Municipality of Legazpi, Spain",Spain,62826.0,Community inventories,2013
1118,"Municipality of Legazpi, Spain",Spain,178.52,Government operations inventory,2013
1119,"Municipality of Madrid, Spain",Spain,11527000.0,Community inventories,2011
1120,"Municipality of Madrid, Spain",Spain,10497750.0,Community inventories,2013
1121,"Municipality of Palma, Spain",Spain,3078320.0,Community inventories,2005
1122,"Municipality of Palma, Spain",Spain,269041.5,Government operations inventory,2005
1123,"Municipality of Tolosa, Spain",Spain,88162.0,Community inventories,2013
1124,"Municipality of Tolosa, Spain",Spain,247.38,Government operations inventory,2013
1125,"City of Gothenburg, Sweden",Sweden,7129647.0,Community inventories,2012
1126,"City of Gothenburg, Sweden",Sweden,4098261.536,Community inventories,2014
1127,"City of Gothenburg, Sweden",Sweden,226527.0,Government operations inventory,2013
1128,"City of Malmö, Sweden",Sweden,1425000.0,Community inventories,1990
1129,"City of Malmö, Sweden",Sweden,1499000.0,Community inventories,2009
1130,"City of Malmö, Sweden",Sweden,2078800.0,Community inventories,2010
1131,"City of Malmö, Sweden",Sweden,1598937.0,Community inventories,2011
1132,"City of Malmö, Sweden",Sweden,1753446.0,Community inventories,2015
1133,"City of Malmö, Sweden",Sweden,31652.0,Government operations inventory,2010
1134,"City of Malmö, Sweden",Sweden,0.0,Government operations inventory,2015
1135,"City of Stockholm, Sweden",Sweden,3670000.0,Community inventories,1990
1136,"City of Stockholm, Sweden",Sweden,3510000.0,Community inventories,2000
1137,"City of Stockholm, Sweden",Sweden,3104000.0,Community inventories,2005
1138,"City of Stockholm, Sweden",Sweden,2852000.0,Community inventories,2009
1139,"City of Stockholm, Sweden",Sweden,1913994.0,Community inventories,2015
1140,"City of Stockholm, Sweden",Sweden,0.0,Government operations inventory,2006
1141,"City of Stockholm, Sweden",Sweden,0.0,Government operations inventory,2007
1142,"City of Stockholm, Sweden",Sweden,0.0,Government operations inventory,2008
1143,"City of Stockholm, Sweden",Sweden,0.0,Government operations inventory,2009
1144,"Eskilstuna Municipality, Sweden",Sweden,283141.0,Community inventories,2011
1145,"Eskilstuna Municipality, Sweden",Sweden,3548.0,Government operations inventory,2012
1146,"Gävle Municipality, Sweden",Sweden,363052.0,Community inventories,2011
1147,"Gävle Municipality, Sweden",Sweden,0.0,Government operations inventory,2013
1148,"Haninge Municipality, Sweden",Sweden,223671.84,Community inventories,2010
1149,"Huddinge Municipality, Sweden",Sweden,220310.0,Community inventories,2011
1150,"Huddinge Municipality, Sweden",Sweden,374.0,Government operations inventory,2013
1151,"Karlstad Municipality, Sweden",Sweden,7659.0,Government operations inventory,2014
1152,"Kristianstad Municipality, Sweden",Sweden,474621.0,Community inventories,2011
1153,"Kristianstad Municipality, Sweden",Sweden,228224.08000000002,Community inventories,2014
1154,"Kristianstad Municipality, Sweden",Sweden,422547.0,Community inventories,2014
1155,"Kristianstad Municipality, Sweden",Sweden,2013.0,Government operations inventory,2011
1156,"Kristianstad Municipality, Sweden",Sweden,0.0,Government operations inventory,2016
1157,"Lund Municipality, Sweden",Sweden,436186.0,Community inventories,1990
1158,"Lund Municipality, Sweden",Sweden,334298.0,Community inventories,2012
1159,"Lund Municipality, Sweden",Sweden,0.0,Government operations inventory,2016
1160,"Sollentuna Municipality, Sweden",Sweden,203.0,Government operations inventory,2013
1161,"Säffle Municipality, Sweden",Sweden,638100.061,Community inventories,1990
1162,"Säffle Municipality, Sweden",Sweden,229606.89800000004,Community inventories,2000
1163,"Säffle Municipality, Sweden",Sweden,196059.696,Community inventories,2005
1164,"Säffle Municipality, Sweden",Sweden,201858.82099999997,Community inventories,2006
1165,"Säffle Municipality, Sweden",Sweden,192079.889,Community inventories,2007
1166,"Säffle Municipality, Sweden",Sweden,181974.367,Community inventories,2008
1167,"Säffle Municipality, Sweden",Sweden,178537.18200000003,Community inventories,2009
1168,"Säffle Municipality, Sweden",Sweden,187016.007,Community inventories,2010
1169,"Säffle Municipality, Sweden",Sweden,97.0,Government operations inventory,2006
1170,"Säffle Municipality, Sweden",Sweden,82.0,Government operations inventory,2007
1171,"Säffle Municipality, Sweden",Sweden,77.0,Government operations inventory,2008
1172,"Säffle Municipality, Sweden",Sweden,73.0,Government operations inventory,2009
1173,"Säffle Municipality, Sweden",Sweden,90.0,Government operations inventory,2010
1174,"Säffle Municipality, Sweden",Sweden,113.0,Government operations inventory,2011
1175,"Täby Municipality, Sweden",Sweden,2160.0,Government operations inventory,2009
1176,"Umeå Municipality, Sweden",Sweden,545003.0,Community inventories,1990
1177,"Umeå Municipality, Sweden",Sweden,530623.0,Community inventories,1995
1178,"Umeå Municipality, Sweden",Sweden,519427.0,Community inventories,2000
1179,"Umeå Municipality, Sweden",Sweden,521009.0,Community inventories,2005
1180,"Umeå Municipality, Sweden",Sweden,529385.0,Community inventories,2008
1181,"Umeå Municipality, Sweden",Sweden,580138.0,Community inventories,2009
1182,"Umeå Municipality, Sweden",Sweden,539025.0,Community inventories,2010
1183,"Umeå Municipality, Sweden",Sweden,469200.0,Community inventories,2011
1184,"Umeå Municipality, Sweden",Sweden,516159.0,Community inventories,2012
1185,"Umeå Municipality, Sweden",Sweden,521267.0,Community inventories,2013
1186,"Umeå Municipality, Sweden",Sweden,1733.0,Government operations inventory,2014
1187,"Upplands Väsby Municipality, Sweden",Sweden,81190.0,Community inventories,2013
1188,"Upplands Väsby Municipality, Sweden",Sweden,90.0,Government operations inventory,2012
1189,"Uppsala Municipality, Sweden",Sweden,1289300.0,Community inventories,1990
1190,"Uppsala Municipality, Sweden",Sweden,1147300.0,Community inventories,2000
1191,"Uppsala Municipality, Sweden",Sweden,1099700.0,Community inventories,2005
1192,"Uppsala Municipality, Sweden",Sweden,1191800.0,Community inventories,2006
1193,"Uppsala Municipality, Sweden",Sweden,1025000.0,Community inventories,2007
1194,"Uppsala Municipality, Sweden",Sweden,1109580.0,Community inventories,2008
1195,"Uppsala Municipality, Sweden",Sweden,1124500.0,Community inventories,2009
1196,"Uppsala Municipality, Sweden",Sweden,1185300.0,Community inventories,2010
1197,"Uppsala Municipality, Sweden",Sweden,1099200.0,Community inventories,2011
1198,"Uppsala Municipality, Sweden",Sweden,1182401.0,Community inventories,2014
1199,"Uppsala Municipality, Sweden",Sweden,0.0,Government operations inventory,
1200,"Uppsala Municipality, Sweden",Sweden,3890.0,Government operations inventory,2009
1201,"Uppsala Municipality, Sweden",Sweden,4811.0,Government operations inventory,2010
1202,"Uppsala Municipality, Sweden",Sweden,4467.0,Government operations inventory,2011
1203,"Uppsala Municipality, Sweden",Sweden,172.0,Government operations inventory,2014
1204,"Västerås Municipality, Sweden",Sweden,918500.0,Community inventories,1990
1205,"Västerås Municipality, Sweden",Sweden,913900.0,Community inventories,2000
1206,"Västerås Municipality, Sweden",Sweden,822100.0,Community inventories,2008
1207,"Västerås Municipality, Sweden",Sweden,890300.0,Community inventories,2009
1208,"Västerås Municipality, Sweden",Sweden,948100.0,Community inventories,2010
1209,"Västerås Municipality, Sweden",Sweden,819800.0,Community inventories,2011
1210,"Västerås Municipality, Sweden",Sweden,760988.0,Community inventories,2012
1211,"Västerås Municipality, Sweden",Sweden,2430.0,Government operations inventory,2009
1212,"Västerås Municipality, Sweden",Sweden,1815.0,Government operations inventory,2011
1213,"Västerås Municipality, Sweden",Sweden,1795.0,Government operations inventory,2012
1214,"Västerås Municipality, Sweden",Sweden,1724.0,Government operations inventory,2013
1215,"Växjö Municipality, Sweden",Sweden,326763.0,Community inventories,1993
1216,"Växjö Municipality, Sweden",Sweden,441323.0,Community inventories,1993
1217,"Växjö Municipality, Sweden",Sweden,264643.0,Community inventories,2000
1218,"Växjö Municipality, Sweden",Sweden,368019.0,Community inventories,2003
1219,"Växjö Municipality, Sweden",Sweden,287550.0,Community inventories,2005
1220,"Växjö Municipality, Sweden",Sweden,246396.0,Community inventories,2009
1221,"Växjö Municipality, Sweden",Sweden,229342.0,Community inventories,2011
1222,"Växjö Municipality, Sweden",Sweden,231818.0,Community inventories,2012
1223,"Växjö Municipality, Sweden",Sweden,207042.0,Community inventories,2013
1224,"Växjö Municipality, Sweden",Sweden,285353.0,Community inventories,2013
1225,"Växjö Municipality, Sweden",Sweden,0.0,Government operations inventory,1993
1226,"Växjö Municipality, Sweden",Sweden,0.0,Government operations inventory,2003
1227,"Växjö Municipality, Sweden",Sweden,7670.0,Government operations inventory,2005
1228,"Växjö Municipality, Sweden",Sweden,7859.0,Government operations inventory,2011
1229,"Växjö Municipality, Sweden",Sweden,6956.0,Government operations inventory,2012
1230,"Växjö Municipality, Sweden",Sweden,0.0,Government operations inventory,2013
1231,"Växjö Municipality, Sweden",Sweden,5399.0,Government operations inventory,2013
1232,"Växjö Municipality, Sweden",Sweden,4564.0,Government operations inventory,2014
1233,"Vårgårda Municipality, Sweden",Sweden,101157.0,Community inventories,2010
1234,"Vårgårda Municipality, Sweden",Sweden,97915.0,Community inventories,2011
1235,"Vårgårda Municipality, Sweden",Sweden,93882.0,Community inventories,2012
1236,"Vårgårda Municipality, Sweden",Sweden,92364.0,Community inventories,2013
1237,"Vårgårda Municipality, Sweden",Sweden,60878.0,Community inventories,2015
1238,"Vårgårda Municipality, Sweden",Sweden,62.0,Government operations inventory,2011
1239,"Vårgårda Municipality, Sweden",Sweden,59.0,Government operations inventory,2012
1240,"Vårgårda Municipality, Sweden",Sweden,45.0,Government operations inventory,2013
1241,"Vårgårda Municipality, Sweden",Sweden,37.0,Government operations inventory,2014
1242,"Vårgårda Municipality, Sweden",Sweden,210.0,Government operations inventory,2015
1243,"Örebro Municipality, Sweden",Sweden,1308037.1,Community inventories,2008
1244,"Örebro Municipality, Sweden",Sweden,491983.0,Community inventories,2013
1245,"Örebro Municipality, Sweden",Sweden,485561.0,Community inventories,2014
1246,"Örebro Municipality, Sweden",Sweden,470149.0,Community inventories,2015
1247,"Örebro Municipality, Sweden",Sweden,14600.0,Government operations inventory,2014
1248,"Örebro Municipality, Sweden",Sweden,28685.0,Government operations inventory,2014
1249,"Östersund Municipality, Sweden",Sweden,428160.0,Community inventories,1990
1250,"Östersund Municipality, Sweden",Sweden,315301.0,Community inventories,2000
1251,"Östersund Municipality, Sweden",Sweden,324587.0,Community inventories,2005
1252,"Östersund Municipality, Sweden",Sweden,291316.0,Community inventories,2006
1253,"Östersund Municipality, Sweden",Sweden,305832.0,Community inventories,2007
1254,"Östersund Municipality, Sweden",Sweden,285561.0,Community inventories,2008
1255,"Östersund Municipality, Sweden",Sweden,279666.0,Community inventories,2009
1256,"Östersund Municipality, Sweden",Sweden,270143.0,Community inventories,2010
1257,"Östersund Municipality, Sweden",Sweden,6357.902,Government operations inventory,2010
1258,"Moshi Municipal Council, Tanzania",Tanzania,3000.0,Government operations inventory,2006
1259,"Bangchak Sub District Municipality, Thailand",Thailand,26233.0,Community inventories,2015
1260,"Bangchak Sub District Municipality, Thailand",Thailand,2513.1200000000003,Government operations inventory,2015
1261,"Chiang Mai City Municipality, Thailand",Thailand,9567.0,Government operations inventory,2013
1262,"Chiang Rai City Municipality, Thailand",Thailand,-8442072.0,Community inventories,2013
1263,"Chiang Rai City Municipality, Thailand",Thailand,70522.0,Government operations inventory,2011
1264,"Chiang Rai City Municipality, Thailand",Thailand,70875.0,Government operations inventory,2011
1265,"Hat Siao Sub-District Municipality, Thailand",Thailand,29572.0,Community inventories,2013
1266,"Hat Siao Sub-District Municipality, Thailand",Thailand,10391.960000000001,Government operations inventory,2013
1267,"Hat Yai City Municipality, Thailand",Thailand,477723.0,Community inventories,2013
1268,"Hat Yai City Municipality, Thailand",Thailand,134977.0,Government operations inventory,2011
1269,"Hat Yai City Municipality, Thailand",Thailand,137349.24,Government operations inventory,2013
1270,"Huai Khao Kam Municipality, Thailand",Thailand,20897.0,Community inventories,2015
1271,"Huai Khao Kam Municipality, Thailand",Thailand,14306689.0,Government operations inventory,2014
1272,"Huai Khao Kam Municipality, Thailand",Thailand,3968.2400000000002,Government operations inventory,2015
1273,"Kalangnakorn Town Municipality, Thailand",Thailand,162378.0,Community inventories,2015
1274,"Kalangnakorn Town Municipality, Thailand",Thailand,7133.55,Government operations inventory,2015
1275,"Khok Kruat Municipality, Thailand",Thailand,28590.0,Community inventories,2013
1276,"Khok Kruat Municipality, Thailand",Thailand,4871.0,Government operations inventory,2012
1277,"Khon Kaen City Municipality, Thailand",Thailand,199428.0,Government operations inventory,2011
1278,"Khun Han Municipality, Thailand",Thailand,16552.0,Government operations inventory,2013
1279,"Lampang City Municipality, Thailand",Thailand,120400.0,Community inventories,2013
1280,"Lampang City Municipality, Thailand",Thailand,120403.31000000001,Community inventories,2013
1281,"Lampang City Municipality, Thailand",Thailand,1310.0,Government operations inventory,2011
1282,"Lampang City Municipality, Thailand",Thailand,1311.94,Government operations inventory,2011
1283,"Mae Raeng Municipality, Thailand",Thailand,3806.0,Government operations inventory,2012
1284,"Map Ammarit Municipality, Thailand",Thailand,4311.0,Community inventories,2013
1285,"Map Ammarit Municipality, Thailand",Thailand,5227.0,Government operations inventory,2012
1286,"Map Ammarit Municipality, Thailand",Thailand,5221.93,Government operations inventory,2013
1287,"Na Kaeo Municipality, Thailand",Thailand,6432.0,Government operations inventory,2012
1288,"Nang Lae Municipality, Thailand",Thailand,21.0,Government operations inventory,2011
1289,"Nong Samrong Town Municipality, Thailand",Thailand,12074.0,Government operations inventory,2011
1290,"Nonthaburi City Municipality, Thailand",Thailand,220679.0,Government operations inventory,2012
1291,"Nonthaburi City Municipality, Thailand",Thailand,220681.116631206,Government operations inventory,2012
1292,"Patong Municipality, Thailand",Thailand,1156684.0,Community inventories,2013
1293,"Patong Municipality, Thailand",Thailand,27960.9,Government operations inventory,2013
1294,"Phanat Nikhom Town Municipality, Thailand",Thailand,30896.09,Community inventories,2012
1295,"Phanat Nikhom Town Municipality, Thailand",Thailand,30892.0,Community inventories,2013
1296,"Phanat Nikhom Town Municipality, Thailand",Thailand,12256.869999999999,Government operations inventory,2012
1297,"Phanat Nikhom Town Municipality, Thailand",Thailand,12401.0,Government operations inventory,2012
1298,"Phanom Sarakham Municipality, Thailand",Thailand,14794.0,Community inventories,2013
1299,"Phanom Sarakham Municipality, Thailand",Thailand,6732.0,Government operations inventory,2011
1300,"Phuket City Municipality, Thailand",Thailand,2787.0,Government operations inventory,2010
1301,"Pong Municipality, Thailand",Thailand,2552.0,Government operations inventory,2012
1302,"Prix Municipality, Thailand",Thailand,16652.0,Community inventories,2015
1303,"Prix Municipality, Thailand",Thailand,2803.37,Government operations inventory,2015
1304,"Ranong Town Municipality, Thailand",Thailand,4823.68,Government operations inventory,2015
1305,"Rong Kwang Municipality, Thailand",Thailand,1826.0,Government operations inventory,2011
1306,"Sikhio Town Municipality, Thailand",Thailand,452.0,Government operations inventory,2010
1307,"Sisaket Town Municipality, Thailand",Thailand,58308.0,Government operations inventory,2011
1308,"Sisaket Town Municipality, Thailand",Thailand,33867.0,Government operations inventory,2012
1309,"Thung Song Town Municipality, Thailand",Thailand,27074.0,Community inventories,2013
1310,"Thung Song Town Municipality, Thailand",Thailand,40303.0,Government operations inventory,2011
1311,"Ubonratchathani Municipality, Thailand",Thailand,421443.0,Community inventories,2015
1312,"Ubonratchathani Municipality, Thailand",Thailand,26553.81,Government operations inventory,2015
1313,"Yasothon Town Municipality, Thailand",Thailand,72897.0,Community inventories,2013
1314,"Yasothon Town Municipality, Thailand",Thailand,80524.0,Community inventories,2013
1315,"Yasothon Town Municipality, Thailand",Thailand,35666.0,Government operations inventory,2012
1316,"Yasothon Town Municipality, Thailand",Thailand,34883.63,Government operations inventory,2013
1317,"Istanbul Metropolitan Municipality, Turkey",Turkey,38781589.0,Community inventories,2009
1318,"Istanbul Metropolitan Municipality, Turkey",Turkey,37199137.0,Community inventories,2010
1319,"Istanbul Metropolitan Municipality, Turkey",Turkey,0.0,Government operations inventory,2010
1320,"Izmir Metropolitan Municipality, Turkey",Turkey,20966748.0,Community inventories,2014
1321,"Izmir Metropolitan Municipality, Turkey",Turkey,50287659.0,Community inventories,2015
1322,"Izmir Metropolitan Municipality, Turkey",Turkey,478.94,Government operations inventory,2014
1323,"Izmir Metropolitan Municipality, Turkey",Turkey,1748.0,Government operations inventory,2016
1324,"Kadiköy Municipality, Turkey",Turkey,6207.0,Government operations inventory,2010
1325,"Kampala Capital City Authority, Uganda",Uganda,6311.63,Government operations inventory,2014
1326,"Bristol City Council, United Kingdom",United Kingdom,2405000.0,Community inventories,2005
1327,"Bristol City Council, United Kingdom",United Kingdom,2380000.0,Community inventories,2006
1328,"Bristol City Council, United Kingdom",United Kingdom,2302000.0,Community inventories,2007
1329,"Bristol City Council, United Kingdom",United Kingdom,2244000.0,Community inventories,2008
1330,"Bristol City Council, United Kingdom",United Kingdom,2063000.0,Community inventories,2009
1331,"Bristol City Council, United Kingdom",United Kingdom,2134000.0,Community inventories,2010
1332,"Bristol City Council, United Kingdom",United Kingdom,1963000.0,Community inventories,2011
1333,"Bristol City Council, United Kingdom",United Kingdom,2127000.0,Community inventories,2012
1334,"Bristol City Council, United Kingdom",United Kingdom,3835.0,Government operations inventory,2010
1335,"Bristol City Council, United Kingdom",United Kingdom,3312.0,Government operations inventory,2011
1336,"Bristol City Council, United Kingdom",United Kingdom,2798.0,Government operations inventory,2012
1337,"Bristol City Council, United Kingdom",United Kingdom,2681.0,Government operations inventory,2013
1338,"Broward County, FL, United States",United States,23608646.0,Community inventories,2007
1339,"Broward County, FL, United States",United States,22302241.0,Community inventories,2009
1340,"Broward County, FL, United States",United States,22177409.0,Community inventories,2010
1341,"Broward County, FL, United States",United States,45708.0,Government operations inventory,1997
1342,"Broward County, FL, United States",United States,371256.0,Government operations inventory,2007
1343,"Broward County, FL, United States",United States,50972.0,Government operations inventory,2008
1344,"Broward County, FL, United States",United States,51338.0,Government operations inventory,2009
1345,"Broward County, FL, United States",United States,53276.0,Government operations inventory,2010
1346,"Broward County, FL, United States",United States,52948.0,Government operations inventory,2011
1347,"City and County of San Francisco, CA, United States",United States,5123547.0,Community inventories,2010
1348,"City and County of San Francisco, CA, United States",United States,77362.0,Government operations inventory,2010
1349,"City of Albany, CA, United States",United States,0.0,Government operations inventory,2004
1350,"City of Albany, CA, United States",United States,0.0,Government operations inventory,2010
1351,"City of Alton, IL, United States",United States,401079.0,Community inventories,2013
1352,"City of Alton, IL, United States",United States,0.0,Government operations inventory,2013
1353,"City of Ann Arbor, MI, United States",United States,0.0,Government operations inventory,2010
1354,"City of Antioch, CA, United States",United States,357428.0,Community inventories,2005
1355,"City of Antioch, CA, United States",United States,2252.0,Government operations inventory,2005
1356,"City of Antioch, CA, United States",United States,0.0,Government operations inventory,2010
1357,"City of Atlanta, GA, United States",United States,8252914.0,Community inventories,2012
1358,"City of Atlanta, GA, United States",United States,8816865.0,Community inventories,2013
1359,"City of Atlanta, GA, United States",United States,65000.0,Government operations inventory,2007
1360,"City of Atlanta, GA, United States",United States,154698.0,Government operations inventory,2014
1361,"City of Austin, TX, United States",United States,13321113.0,Community inventories,2013
1362,"City of Austin, TX, United States",United States,56908.0,Government operations inventory,2014
1363,"City of Baltimore, MD, United States",United States,9226074.0,Community inventories,2007
1364,"City of Baltimore, MD, United States",United States,7527906.0,Community inventories,2010
1365,"City of Baltimore, MD, United States",United States,116694.0,Government operations inventory,2007
1366,"City of Beaverton, OR, United States",United States,1238496.0,Community inventories,2006
1367,"City of Beaverton, OR, United States",United States,1509.0,Government operations inventory,2008
1368,"City of Beaverton, OR, United States",United States,1769.0,Government operations inventory,2009
1369,"City of Beaverton, OR, United States",United States,1596.0,Government operations inventory,2010
1370,"City of Beaverton, OR, United States",United States,1607.0,Government operations inventory,2011
1371,"City of Beaverton, OR, United States",United States,1588.0,Government operations inventory,2012
1372,"City of Beaverton, OR, United States",United States,1480.0,Government operations inventory,2013
1373,"City of Benicia, CA, United States",United States,686785.0,Community inventories,2010
1374,"City of Benicia, CA, United States",United States,2532.0,Government operations inventory,2010
1375,"City of Berkeley, CA, United States",United States,675234.0,Community inventories,2011
1376,"City of Berkeley, CA, United States",United States,656857.0,Community inventories,2013
1377,"City of Berkeley, CA, United States",United States,3847.0,Government operations inventory,2012
1378,"City of Boston, MA, United States",United States,7535298.0,Community inventories,2005
1379,"City of Boston, MA, United States",United States,6983427.0,Community inventories,2006
1380,"City of Boston, MA, United States",United States,7481846.0,Community inventories,2007
1381,"City of Boston, MA, United States",United States,7441878.0,Community inventories,2008
1382,"City of Boston, MA, United States",United States,7063009.0,Community inventories,2009
1383,"City of Boston, MA, United States",United States,7104890.0,Community inventories,2010
1384,"City of Boston, MA, United States",United States,6766707.0,Community inventories,2011
1385,"City of Boston, MA, United States",United States,0.0,Government operations inventory,2012
1386,"City of Boulder, CO, United States",United States,1814978.0,Community inventories,2006
1387,"City of Boulder, CO, United States",United States,1835517.0,Community inventories,2007
1388,"City of Boulder, CO, United States",United States,1858034.0,Community inventories,2008
1389,"City of Boulder, CO, United States",United States,1785528.0,Community inventories,2009
1390,"City of Boulder, CO, United States",United States,1787820.0,Community inventories,2010
1391,"City of Boulder, CO, United States",United States,21314.0,Government operations inventory,2008
1392,"City of Boulder, CO, United States",United States,14177.0,Government operations inventory,2011
1393,"City of Burlington, VT, United States",United States,432423.0,Community inventories,2007
1394,"City of Burlington, VT, United States",United States,244122.0,Community inventories,2010
1395,"City of Burlington, VT, United States",United States,424668.167471173,Community inventories,2013
1396,"City of Burlington, VT, United States",United States,1862.8,Government operations inventory,2007
1397,"City of Charleston, SC, United States",United States,2029398.0,Community inventories,2002
1398,"City of Charleston, SC, United States",United States,2148563.0,Community inventories,2006
1399,"City of Charleston, SC, United States",United States,2129848.0,Community inventories,2010
1400,"City of Charleston, SC, United States",United States,9482.0,Government operations inventory,2002
1401,"City of Charleston, SC, United States",United States,9119.0,Government operations inventory,2006
1402,"City of Charleston, SC, United States",United States,9252.0,Government operations inventory,2010
1403,"City of Charlottesville, VA, United States",United States,701425.0,Community inventories,2011
1404,"City of Charlottesville, VA, United States",United States,5995.0,Government operations inventory,2011
1405,"City of Chicago, IL, United States",United States,33545576.0,Community inventories,2010
1406,"City of Chicago, IL, United States",United States,0.0,Government operations inventory,2010
1407,"City of Chula Vista, CA, United States",United States,969596.0,Community inventories,2010
1408,"City of Chula Vista, CA, United States",United States,955077.0,Community inventories,2012
1409,"City of Chula Vista, CA, United States",United States,6617.0,Government operations inventory,2009
1410,"City of Cincinnati, OH, United States",United States,8470477.0,Community inventories,2006
1411,"City of Cincinnati, OH, United States",United States,6146222.0,Community inventories,2009
1412,"City of Cincinnati, OH, United States",United States,20945.0,Government operations inventory,2006
1413,"City of Cincinnati, OH, United States",United States,28733.47,Government operations inventory,2009
1414,"City of Cleveland, OH, United States",United States,13517731.0,Community inventories,2010
1415,"City of Cleveland, OH, United States",United States,7682223.0,Community inventories,2015
1416,"City of Cleveland, OH, United States",United States,31572.0,Government operations inventory,2010
1417,"City of Cleveland, OH, United States",United States,30445.0,Government operations inventory,2011
1418,"City of Coconut Creek, FL, United States",United States,2165.0,Government operations inventory,2009
1419,"City of Coconut Creek, FL, United States",United States,1576.0,Government operations inventory,2012
1420,"City of Columbus, OH, United States",United States,34744.0,Government operations inventory,2005
1421,"City of Columbus, OH, United States",United States,3348520.0,Government operations inventory,2013
1422,"City of Des Moines, IA, United States",United States,2398445.0,Community inventories,2008
1423,"City of Des Moines, IA, United States",United States,2280469.0,Community inventories,2009
1424,"City of Des Moines, IA, United States",United States,2383621.0,Community inventories,2010
1425,"City of Des Moines, IA, United States",United States,2314404.0,Community inventories,2011
1426,"City of Des Moines, IA, United States",United States,2194871.0,Community inventories,2012
1427,"City of Des Moines, IA, United States",United States,0.0,Government operations inventory,2008
1428,"City of Des Moines, IA, United States",United States,0.0,Government operations inventory,2010
1429,"City of Des Moines, IA, United States",United States,0.0,Government operations inventory,2011
1430,"City of Des Moines, IA, United States",United States,0.0,Government operations inventory,2012
1431,"City of Duluth, MN, United States",United States,2702137.0,Community inventories,2008
1432,"City of Duluth, MN, United States",United States,3330.0,Government operations inventory,2008
1433,"City of El Cerrito, CA, United States",United States,133033.0,Community inventories,2005
1434,"City of El Cerrito, CA, United States",United States,951.0,Government operations inventory,2005
1435,"City of Emeryville, CA, United States",United States,169119.0,Community inventories,2014
1436,"City of Emeryville, CA, United States",United States,615.0,Government operations inventory,2004
1437,"City of Emeryville, CA, United States",United States,1014.0,Government operations inventory,2010
1438,"City of Emeryville, CA, United States",United States,1029.0,Government operations inventory,2014
1439,"City of Evanston, IL, United States",United States,1003807.0,Community inventories,2005
1440,"City of Evanston, IL, United States",United States,1000682.0,Community inventories,2006
1441,"City of Evanston, IL, United States",United States,1047717.0,Community inventories,2007
1442,"City of Evanston, IL, United States",United States,1045590.0,Community inventories,2008
1443,"City of Evanston, IL, United States",United States,1006381.0,Community inventories,2009
1444,"City of Evanston, IL, United States",United States,1031257.0,Community inventories,2010
1445,"City of Evanston, IL, United States",United States,967656.0,Community inventories,2011
1446,"City of Evanston, IL, United States",United States,922582.0,Community inventories,2012
1447,"City of Evanston, IL, United States",United States,863837.0,Community inventories,2013
1448,"City of Evanston, IL, United States",United States,812660.0,Community inventories,2014
1449,"City of Evanston, IL, United States",United States,2996.0,Government operations inventory,2005
1450,"City of Evanston, IL, United States",United States,3049.0,Government operations inventory,2006
1451,"City of Evanston, IL, United States",United States,3288.0,Government operations inventory,2007
1452,"City of Evanston, IL, United States",United States,2551.0,Government operations inventory,2008
1453,"City of Evanston, IL, United States",United States,3059.0,Government operations inventory,2009
1454,"City of Evanston, IL, United States",United States,2571.0,Government operations inventory,2010
