,actions_nr,city,city_profile_url,commitments_nr,country,performance_nr,state
620,15,City of Baltimore,"http://carbonn.org/city_profiles/City_of_Baltimore,_MD&text=City%20of%20Baltimore,%20MD%20on%20Carbonn%20Climate%20Registry",2,United States,3,MD
621,17,City of Beaverton,"http://carbonn.org/city_profiles/City_of_Beaverton,_OR&text=City%20of%20Beaverton,%20OR%20on%20Carbonn%20Climate%20Registry",4,United States,7,OR
622,98,City of Benicia,"http://carbonn.org/city_profiles/City_of_Benicia,_CA&text=City%20of%20Benicia,%20CA%20on%20Carbonn%20Climate%20Registry",2,United States,2,CA
623,4,City of Berkeley,"http://carbonn.org/city_profiles/City_of_Berkeley,_CA&text=City%20of%20Berkeley,%20CA%20on%20Carbonn%20Climate%20Registry",7,United States,3,CA
624,7,City of Boston,"http://carbonn.org/city_profiles/City_of_Boston,_MA&text=City%20of%20Boston,%20MA%20on%20Carbonn%20Climate%20Registry",3,United States,8,MA
625,19,City of Boulder,"http://carbonn.org/city_profiles/City_of_Boulder,_CO&text=City%20of%20Boulder,%20CO%20on%20Carbonn%20Climate%20Registry",6,United States,7,CO
626,22,City of Burlington,"http://carbonn.org/city_profiles/City_of_Burlington,_VT&text=City%20of%20Burlington,%20VT%20on%20Carbonn%20Climate%20Registry",4,United States,4,VT
627,1,City of Burnsville,"http://carbonn.org/city_profiles/City_of_Burnsville,_MN&text=City%20of%20Burnsville,%20MN%20on%20Carbonn%20Climate%20Registry",0,United States,0,MN
628,0,City of Carson,"http://carbonn.org/city_profiles/City_of_Carson,_NV&text=City%20of%20Carson,%20NV%20on%20Carbonn%20Climate%20Registry",3,United States,0,NV
629,5,City of Charleston,"http://carbonn.org/city_profiles/City_of_Charleston,_SC&text=City%20of%20Charleston,%20SC%20on%20Carbonn%20Climate%20Registry",4,United States,6,SC
630,2,City of Charlottesville,"http://carbonn.org/city_profiles/City_of_Charlottesville,_VA&text=City%20of%20Charlottesville,%20VA%20on%20Carbonn%20Climate%20Registry",2,United States,2,VA
631,59,City of Chicago,"http://carbonn.org/city_profiles/City_of_Chicago,_IL&text=City%20of%20Chicago,%20IL%20on%20Carbonn%20Climate%20Registry",9,United States,3,IL
632,2,City of Chula Vista,"http://carbonn.org/city_profiles/City_of_Chula_Vista,_CA&text=City%20of%20Chula%20Vista,%20CA%20on%20Carbonn%20Climate%20Registry",4,United States,3,CA
633,7,City of Cincinnati,"http://carbonn.org/city_profiles/City_of_Cincinnati,_OH&text=City%20of%20Cincinnati,%20OH%20on%20Carbonn%20Climate%20Registry",5,United States,4,OH
634,16,City of Cleveland,"http://carbonn.org/city_profiles/City_of_Cleveland,_OH&text=City%20of%20Cleveland,%20OH%20on%20Carbonn%20Climate%20Registry",6,United States,4,OH
635,1,City of Coconut Creek,"http://carbonn.org/city_profiles/City_of_Coconut_Creek,_FL&text=City%20of%20Coconut%20Creek,%20FL%20on%20Carbonn%20Climate%20Registry",1,United States,2,FL
636,3,City of Columbus,"http://carbonn.org/city_profiles/City_of_Columbus,_OH&text=City%20of%20Columbus,%20OH%20on%20Carbonn%20Climate%20Registry",2,United States,3,OH
637,4,City of Des Moines,"http://carbonn.org/city_profiles/City_of_Des_Moines,_IA&text=City%20of%20Des%20Moines,%20IA%20on%20Carbonn%20Climate%20Registry",2,United States,9,IA
638,17,City of Duluth,"http://carbonn.org/city_profiles/City_of_Duluth,_MN&text=City%20of%20Duluth,%20MN%20on%20Carbonn%20Climate%20Registry",1,United States,2,MN
639,9,City of El Cerrito,"http://carbonn.org/city_profiles/City_of_El_Cerrito,_CA&text=City%20of%20El%20Cerrito,%20CA%20on%20Carbonn%20Climate%20Registry",4,United States,2,CA
640,0,City of Emeryville,http://carbonn.org/city_profiles/City_of_Emeryville&text=City%20of%20Emeryville%20on%20Carbonn%20Climate%20Registry,2,United States,4,
641,36,City of Evanston,"http://carbonn.org/city_profiles/City_of_Evanston,_IL&text=City%20of%20Evanston,%20IL%20on%20Carbonn%20Climate%20Registry",4,United States,20,IL
642,8,City of Flagstaff,"http://carbonn.org/city_profiles/City_of_Flagstaff,_AZ&text=City%20of%20Flagstaff,%20AZ%20on%20Carbonn%20Climate%20Registry",6,United States,9,AZ
643,2,City of Flint,"http://carbonn.org/city_profiles/City_of_Flint,_MI&text=City%20of%20Flint,%20MI%20on%20Carbonn%20Climate%20Registry",0,United States,1,MI
644,0,City of Fort Collins,http://carbonn.org/city_profiles/City_of_Fort_Collins&text=City%20of%20Fort%20Collins%20on%20Carbonn%20Climate%20Registry,3,United States,2,
645,2,City of Foster City,"http://carbonn.org/city_profiles/City_of_Foster_City,_CA&text=City%20of%20Foster%20City,%20CA%20on%20Carbonn%20Climate%20Registry",1,United States,0,CA
646,2,City of Fremont,"http://carbonn.org/city_profiles/City_of_Fremont,_CA&text=City%20of%20Fremont,%20CA%20on%20Carbonn%20Climate%20Registry",1,United States,2,CA
647,16,City of Grand Rapids,"http://carbonn.org/city_profiles/City_of_Grand_Rapids,_MI&text=City%20of%20Grand%20Rapids,%20MI%20on%20Carbonn%20Climate%20Registry",5,United States,2,MI
648,2,City of Hawthorne,"http://carbonn.org/city_profiles/City_of_Hawthorne,_CA&text=City%20of%20Hawthorne,%20CA%20on%20Carbonn%20Climate%20Registry",1,United States,2,CA
649,1,City of Hayward,"http://carbonn.org/city_profiles/City_of_Hayward,_CA&text=City%20of%20Hayward,%20CA%20on%20Carbonn%20Climate%20Registry",4,United States,0,CA
650,2,City of Hillsboro,"http://carbonn.org/city_profiles/City_of_Hillsboro,_OR&text=City%20of%20Hillsboro,%20OR%20on%20Carbonn%20Climate%20Registry",2,United States,3,OR
651,24,City of Houston,"http://carbonn.org/city_profiles/City_of_Houston,_TX&text=City%20of%20Houston,%20TX%20on%20Carbonn%20Climate%20Registry",1,United States,2,TX
652,1,City of Janesville,"http://carbonn.org/city_profiles/City_of_Janesville,_WI&text=City%20of%20Janesville,%20WI%20on%20Carbonn%20Climate%20Registry",0,United States,0,WI
653,2,City of Keene,"http://carbonn.org/city_profiles/City_of_Keene,_NH&text=City%20of%20Keene,%20NH%20on%20Carbonn%20Climate%20Registry",2,United States,2,NH
654,1,City of Kenosha,"http://carbonn.org/city_profiles/City_of_Kenosha,_WI&text=City%20of%20Kenosha,%20WI%20on%20Carbonn%20Climate%20Registry",1,United States,0,WI
655,2,City of Knoxville,"http://carbonn.org/city_profiles/City_of_Knoxville,_TN&text=City%20of%20Knoxville,%20TN%20on%20Carbonn%20Climate%20Registry",2,United States,2,TN
656,1,City of Las Cruces,"http://carbonn.org/city_profiles/City_of_Las_Cruces,_NM&text=City%20of%20Las%20Cruces,%20NM%20on%20Carbonn%20Climate%20Registry",3,United States,2,NM
657,23,City of Las Vegas,"http://carbonn.org/city_profiles/City_of_Las_Vegas,_NV&text=City%20of%20Las%20Vegas,%20NV%20on%20Carbonn%20Climate%20Registry",4,United States,4,NV
658,1,City of Los Altos,"http://carbonn.org/city_profiles/City_of_Los_Altos,_CA&text=City%20of%20Los%20Altos,%20CA%20on%20Carbonn%20Climate%20Registry",2,United States,2,CA
659,8,City of Los Angeles,"http://carbonn.org/city_profiles/City_of_Los_Angeles,_CA&text=City%20of%20Los%20Angeles,%20CA%20on%20Carbonn%20Climate%20Registry",2,United States,0,CA
660,5,City of Manhattan Beach,"http://carbonn.org/city_profiles/City_of_Manhattan_Beach,_CA&text=City%20of%20Manhattan%20Beach,%20CA%20on%20Carbonn%20Climate%20Registry",1,United States,5,CA
661,20,City of Martinez,"http://carbonn.org/city_profiles/City_of_Martinez,_CA&text=City%20of%20Martinez,%20CA%20on%20Carbonn%20Climate%20Registry",2,United States,2,CA
662,0,City of Miami Beach,"http://carbonn.org/city_profiles/City_of_Miami_Beach,_FL&text=City%20of%20Miami%20Beach,%20FL%20on%20Carbonn%20Climate%20Registry",0,United States,2,FL
663,19,City of Miami,"http://carbonn.org/city_profiles/City_of_Miami,_FL&text=City%20of%20Miami,%20FL%20on%20Carbonn%20Climate%20Registry",2,United States,2,FL
664,3,City of Minneapolis,http://carbonn.org/city_profiles/City_of_Minneapolis&text=City%20of%20Minneapolis%20on%20Carbonn%20Climate%20Registry,7,United States,9,
665,16,City of North Little Rock,"http://carbonn.org/city_profiles/City_of_North_Little_Rock,_AR&text=City%20of%20North%20Little%20Rock,%20AR%20on%20Carbonn%20Climate%20Registry",1,United States,2,AR
666,26,City of Oakland,"http://carbonn.org/city_profiles/City_of_Oakland,_CA&text=City%20of%20Oakland,%20CA%20on%20Carbonn%20Climate%20Registry",1,United States,2,CA
667,0,City of Olympia,http://carbonn.org/city_profiles/City_of_Olympia&text=City%20of%20Olympia%20on%20Carbonn%20Climate%20Registry,14,United States,4,
668,2,City of Philadelphia,"http://carbonn.org/city_profiles/City_of_Philadelphia,_PA&text=City%20of%20Philadelphia,%20PA%20on%20Carbonn%20Climate%20Registry",5,United States,2,PA
669,21,City of Pittsburg,"http://carbonn.org/city_profiles/City_of_Pittsburg,_CA&text=City%20of%20Pittsburg,%20CA%20on%20Carbonn%20Climate%20Registry",1,United States,0,CA
670,9,City of Portland,"http://carbonn.org/city_profiles/City_of_Portland,_OR&text=City%20of%20Portland,%20OR%20on%20Carbonn%20Climate%20Registry",3,United States,13,OR
671,3,City of Providence,"http://carbonn.org/city_profiles/City_of_Providence,_RI&text=City%20of%20Providence,%20RI%20on%20Carbonn%20Climate%20Registry",1,United States,0,RI
672,42,City of Richmond,"http://carbonn.org/city_profiles/City_of_Richmond,_VA&text=City%20of%20Richmond,%20VA%20on%20Carbonn%20Climate%20Registry",2,United States,5,VA
673,1,City of Rock Hill,"http://carbonn.org/city_profiles/City_of_Rock_Hill,_SC&text=City%20of%20Rock%20Hill,%20SC%20on%20Carbonn%20Climate%20Registry",1,United States,1,SC
674,0,City of Saint Paul,http://carbonn.org/city_profiles/City_of_Saint_Paul&text=City%20of%20Saint%20Paul%20on%20Carbonn%20Climate%20Registry,6,United States,0,
675,0,City of San Antonio,http://carbonn.org/city_profiles/City_of_San_Antonio&text=City%20of%20San%20Antonio%20on%20Carbonn%20Climate%20Registry,1,United States,0,
676,5,City of San José,http://carbonn.org/city_profiles/City_of_San_Jos%C3%A9&text=City%20of%20San%20Jos%C3%A9%20on%20Carbonn%20Climate%20Registry,0,United States,1,
677,3,City of San Rafael,"http://carbonn.org/city_profiles/City_of_San_Rafael,_CA&text=City%20of%20San%20Rafael,%20CA%20on%20Carbonn%20Climate%20Registry",1,United States,2,CA
678,0,City of Santa Barbara,http://carbonn.org/city_profiles/City_of_Santa_Barbara&text=City%20of%20Santa%20Barbara%20on%20Carbonn%20Climate%20Registry,4,United States,1,
679,1,City of Santa Cruz,http://carbonn.org/city_profiles/City_of_Santa_Cruz&text=City%20of%20Santa%20Cruz%20on%20Carbonn%20Climate%20Registry,2,United States,1,
680,2,City of Santa Fe,"http://carbonn.org/city_profiles/City_of_Santa_Fe,_NM&text=City%20of%20Santa%20Fe,%20NM%20on%20Carbonn%20Climate%20Registry",6,United States,1,NM
681,17,City of Santa Monica,http://carbonn.org/city_profiles/City_of_Santa_Monica&text=City%20of%20Santa%20Monica%20on%20Carbonn%20Climate%20Registry,8,United States,7,
682,33,City of Seattle,"http://carbonn.org/city_profiles/City_of_Seattle,_WA&text=City%20of%20Seattle,%20WA%20on%20Carbonn%20Climate%20Registry",8,United States,3,WA
683,43,City of Southfield,"http://carbonn.org/city_profiles/City_of_Southfield,_MI&text=City%20of%20Southfield,%20MI%20on%20Carbonn%20Climate%20Registry",0,United States,2,MI
684,1,City of Sunnyvale,"http://carbonn.org/city_profiles/City_of_Sunnyvale,_CA&text=City%20of%20Sunnyvale,%20CA%20on%20Carbonn%20Climate%20Registry",1,United States,1,CA
685,17,City of Tacoma,http://carbonn.org/city_profiles/City_of_Tacoma&text=City%20of%20Tacoma%20on%20Carbonn%20Climate%20Registry,14,United States,4,
686,5,City of Tucson,"http://carbonn.org/city_profiles/City_of_Tucson,_AZ&text=City%20of%20Tucson,%20AZ%20on%20Carbonn%20Climate%20Registry",2,United States,8,AZ
687,1,City of University City,"http://carbonn.org/city_profiles/City_of_University_City,_MO&text=City%20of%20University%20City,%20MO%20on%20Carbonn%20Climate%20Registry",1,United States,1,MO
688,1,City of Urbana,"http://carbonn.org/city_profiles/City_of_Urbana,_IL&text=City%20of%20Urbana,%20IL%20on%20Carbonn%20Climate%20Registry",6,United States,5,IL
689,1,City of Waukesha,"http://carbonn.org/city_profiles/City_of_Waukesha,_WI&text=City%20of%20Waukesha,%20WI%20on%20Carbonn%20Climate%20Registry",1,United States,1,WI
690,8,City of West Palm Beach,http://carbonn.org/city_profiles/City_of_West_Palm_Beach&text=City%20of%20West%20Palm%20Beach%20on%20Carbonn%20Climate%20Registry,8,United States,1,
691,4,County of Lexington-Fayette,"http://carbonn.org/city_profiles/County_of_Lexington-Fayette,_KY&text=County%20of%20Lexington-Fayette,%20KY%20on%20Carbonn%20Climate%20Registry",2,United States,1,KY
692,5,Metropolitan Government of Nashville and Davidson County,"http://carbonn.org/city_profiles/Metropolitan_Government_of_Nashville_and_Davidson_County,_TN&text=Metropolitan%20Government%20of%20Nashville%20and%20Davidson%20County,%20TN%20on%20Carbonn%20Climate%20Registry",1,United States,2,TN
693,0,Miami-Dade County,http://carbonn.org/city_profiles/Miami-Dade_County&text=Miami-Dade%20County%20on%20Carbonn%20Climate%20Registry,1,United States,2,
694,0,Park City Municipal Corporation,http://carbonn.org/city_profiles/Park_City_Municipal_Corporation&text=Park%20City%20Municipal%20Corporation%20on%20Carbonn%20Climate%20Registry,0,United States,1,
695,13,Santa Cruz County,"http://carbonn.org/city_profiles/Santa_Cruz_County,_CA&text=Santa%20Cruz%20County,%20CA%20on%20Carbonn%20Climate%20Registry",6,United States,2,CA
696,1,Town of Dedham,"http://carbonn.org/city_profiles/Town_of_Dedham,_MA&text=Town%20of%20Dedham,%20MA%20on%20Carbonn%20Climate%20Registry",0,United States,0,MA
697,2,Town of Morristown,"http://carbonn.org/city_profiles/Town_of_Morristown,_NJ&text=Town%20of%20Morristown,%20NJ%20on%20Carbonn%20Climate%20Registry",0,United States,0,NJ
698,1,Town of York,"http://carbonn.org/city_profiles/Town_of_York,_ME&text=Town%20of%20York,%20ME%20on%20Carbonn%20Climate%20Registry",0,United States,0,ME
699,4,Township of Hamilton,"http://carbonn.org/city_profiles/Township_of_Hamilton,_NJ&text=Township%20of%20Hamilton,%20NJ%20on%20Carbonn%20Climate%20Registry",2,United States,3,NJ
700,1,Village of Oak Park,"http://carbonn.org/city_profiles/Village_of_Oak_Park,_IL&text=Village%20of%20Oak%20Park,%20IL%20on%20Carbonn%20Climate%20Registry",1,United States,0,IL
701,1,Village of Pinecrest,"http://carbonn.org/city_profiles/Village_of_Pinecrest,_FL&text=Village%20of%20Pinecrest,%20FL%20on%20Carbonn%20Climate%20Registry",2,United States,2,FL
702,4,Municipality of San Carlos,http://carbonn.org/city_profiles/Municipality_of_San_Carlos&text=Municipality%20of%20San%20Carlos%20on%20Carbonn%20Climate%20Registry,0,Uruguay,0,
703,5,Chacao Municipality,http://carbonn.org/city_profiles/Chacao_Municipality&text=Chacao%20Municipality%20on%20Carbonn%20Climate%20Registry,0,Venezuela,2,
704,3,Metropolitan District of Caracas,http://carbonn.org/city_profiles/Metropolitan_District_of_Caracas&text=Metropolitan%20District%20of%20Caracas%20on%20Carbonn%20Climate%20Registry,0,Venezuela,0,
705,5,Da Nang Municipal People's Government,http://carbonn.org/city_profiles/Da_Nang_Municipal_People's_Government&text=Da%20Nang%20Municipal%20People's%20Government%20on%20Carbonn%20Climate%20Registry,5,Vietnam,1,
706,3,Dong Ha City,http://carbonn.org/city_profiles/Dong_Ha_City&text=Dong%20Ha%20City%20on%20Carbonn%20Climate%20Registry,1,Vietnam,1,
707,5,Hoi An City,http://carbonn.org/city_profiles/Hoi_An_City&text=Hoi%20An%20City%20on%20Carbonn%20Climate%20Registry,1,Vietnam,1,
708,6,Hue City,http://carbonn.org/city_profiles/Hue_City&text=Hue%20City%20on%20Carbonn%20Climate%20Registry,3,Vietnam,2,
709,0,Lusaka City Council,http://carbonn.org/city_profiles/Lusaka_City_Council&text=Lusaka%20City%20Council%20on%20Carbonn%20Climate%20Registry,4,Zambia,0,
