country,latitude,longitude,name,population
Italy,40.72990036,15.71459961,Avigliano,11863
Italy,45.73561096,10.9412899,Avio,4160
Portugal,39.05648041,-7.889520168,Avis,4559
Spain,42.07740021,1.825309992,Avià,2206
Italy,36.90953064,15.1348896,Avola,32000
Romania,45.72719955,24.39069939,Avrig,14260
Spain,37.21429825,-7.408850193,Ayamonte,20334
Switzerland,46.29719925,7.402599812,Ayent-Anzère,3508
Spain,28.00321007,-15.41469002,Ayuntamiento de Telde,102023
Spain,37.30479813,-6.30464983,Aznalcázar,3900
Spain,37.52339935,-6.269330025,Aznalcóllar,6168
Italy,45.31241989,9.922060013,Azzanello,744
Italy,45.45536041,10.11756992,Azzano Mella,3069
Italy,45.66049957,9.675379753,Azzano San Paolo,7453
Italy,45.97851944,10.11275959,Azzone ,437
Spain,41.75740814,-1.744150043,AÑON DE MONCAYO,208
Belarus,54.42435074,25.93515968,Ašmiany,31190
Spain,41.13869095,-1.253309965,BADULES,100
Spain,41.7091217,-1.186310053,BARBOLES,326
Italy,45.6230011,11.39369965,BARBONA,700
Italy,45.91115189,9.262160301,BARNI,600
Spain,39.01401138,-0.301340014,BARX,1316
Spain,39.02148056,-0.417820007,BARXETA,1607
Italy,38.06174088,15.06177998,BASICO',632
Spain,41.63002014,0.779540002,BELL-LLOC D'URGELL,2400
Spain,41.77270126,0.952560008,BELLMUNT D'URGELL,201
Spain,38.94602966,-0.162149996,BELLREGUARD,4712
Spain,39.59233856,-0.588129997,BENAGUASIL,11500
Spain,39.70565033,-1.099619985,BENAGÉBER,207
Spain,39.42105103,-0.396030009,BENETÚSSER,14505
Spain,38.93262863,-0.1866,"BENIARJÓ		",1754
Spain,38.91867065,-0.34601,BENICOLET ,612
Spain,39.18540955,-0.383089989,BENICULL DE XÚQUER,993
Spain,39.05479813,-0.30309999,BENIFAIRÓ DE LA VALLDIGNA,1600
Spain,39.72800064,-0.26947999,BENIFAIRÓ DE LES VALLS,2230
Spain,38.92840958,-0.188590005,BENIFLÁ,453
Spain,38.94313812,-0.443899989,BENIGÁNIM,6335
Spain,39.13153839,-0.493010014,BENIMUSLEM,658
Spain,39.3814888,-0.410750002,BENIPARELL ,1948
Spain,38.96123123,-0.1928,BENIRREDRÀ,1592
Spain,39.61296844,-0.574249983,BENISANÓ,2300
Spain,38.83197021,-0.53004998,BENISSODA,431
Spain,38.913311,-0.47826001,BENISSUERA,198
Belgium,50.70000076,5.21999979,BERLOZ,3038
Italy,44.46450043,9.363400459,BETTOLA,2983
Spain,47.14019012,7.243770123,BIEL,168
Spain,41.54058838,-1.919999957,BIJUESCA,115
Italy,45.78414154,8.922109604,BINAGO,4842
Italy,45.65206146,10.4222002,"BIONE, MURA, SABBIO CHIESE, TREVISO BRESCIANO",6673
Spain,43.62685013,7.098080158,BIOTA,1073
Italy,45.83543015,8.941690445,BIZZARONE,1541
Spain,38.76531982,-0.612129986,BOCAIRENT,4357
Italy,37.47383118,13.78077984,BOMPENSIERE,581
Spain,41.84769058,-1.252400041,BOQUIÑENI,956
France,44.83720016,-0.584339976,BORDEAUX METROPOLE,720000
Italy,40,14,BOSCOREALE,28467
Spain,41.5054512,-1.028699994,BOTORRITA,526
Belgium,50,3,BOUSSU,19754
Spain,41.5239296,-1.599609971,BREA DE ARAGON,1816
Italy,45.42237854,11.34407997,BREGANZE,8735
Italy,45.29579163,11.99569988,BRUGINE,7024
Italy,45.8991394,12.53676987,BRUGNERA,9387
Spain,38.86832809,-0.515760005,BUFALÍ,167
Spain,41.49742889,-0.153009996,BUJARALOZ,1048
Spain,41.81563187,-1.489120007,BURETA,272
Italy,45.37440109,8.536000252,BUSTO ARSIZIO,82460
Italy,46.01314163,13.33075047,BUTTRIO,4074
Romania,45.55099869,26.49130058,BUZĂU,115494
Lebanon,33.68011093,35.55818176,Baakline,17000
Belgium,51.44028854,4.917550087,Baarle-Hertog,2592
Belarus,53.14461136,29.2213707,Babrujsk,217940
Romania,46.57130051,26.92519951,Bacau,144307
Italy,40.80130005,14.07979965,Bacoli,27267
Romania,46.20872116,26.43960953,Bacău County for CoM,38488
Spain,38.89260101,-6.958469868,Badajoz,152270
Spain,41.44990158,2.247459888,Badalona,215329
Italy,45.3348999,11.92099953,Badia Calavena,2861
Italy,45.09048843,11.49582005,Badia Polesine,10872
Spain,41.50839996,2.115080118,Badia del Vallès,14064
Spain,37.30870819,-4.672860146,Badolatosa,3238
Spain,37.99340057,-3.46923995,Baeza,16166
Italy,44.41625977,11.97723007,Bagnacavallo,16665
Italy,100000,100000,Bagnara di Romagna,2330
Italy,45.66350174,9.782449722,Bagnatica,4119
Italy,43.51290131,11.58419991,Bagno di Romagna,6179
Italy,45.18489838,11.88164997,Bagnoli di Sopra,3646
Italy,45.42961884,10.18605042,Bagnolo Mella,12677
Italy,45.08929825,10.87639999,Bagnolo San Vito,5548
Italy,44.75999832,10.40999985,Bagnolo in Piano,9711
Italy,45.82630157,10.4605999,Bagolino,3919
Spain,42.25189972,1.863360047,Bagà,2362
Romania,47.66669846,23.58329964,Baia Mare,139870
Italy,41.1814003,14.15100002,Baia e Latina,2348
Spain,38.09550095,-3.775089979,Bailén,18202
Italy,44.49518967,10.59846973,Baiso,3374
Italy,43.90000153,7.699999809,Bajardo,323
Spain,41.47000122,0.479999989,Balaguer,16952
Romania,46.65858078,25.80767059,Balan,6115
Spain,36.75019836,-2.907569885,Balanegra,2544
Italy,45.06663132,7.813059807,Baldissero Torinese,3783
Belgium,51.17200851,5.170969963,Balen,21570
Spain,41.84465027,2.249979973,Balenyà,3741
Italy,38.05160141,13.00424957,Balestrate,6395
Italy,45.90626144,9.423520088,Ballabio,4071
Italy,39,9,Ballao,875
Spain,43.19599915,-3.193099976,Balmaseda,7634
Spain,38.73667908,-0.342979997,Balones,139
Spain,41.86346054,1.874519944,Balsareny,3500
Italy,41.81095886,13.5607996,Balsorano,3617
Ukraine,47.56000137,29.37000084,Balta,32943
Spain,41.1926384,-8.388520241,Baltar,1144
"Moldova, Republic Of",47.75490189,27.91300011,Balti,151000
Latvia,57.13185883,27.26840973,Balvi,15062
Italy,40.5719986,8.697540283,Banari,606
Bosnia-herzegovina,44.76670074,17.18330002,Banja Luka,250000
Spain,38.71689987,-0.655879974,Banyeres de Mariola,7174
Spain,165,42,Banyoles,19159
Italy,40.86159897,16.01379967,Banzi,1465
Italy,45.24454117,11.68924046,Baone,3151
Ukraine,49.04000092,27.39999962,Bar,16000
Italy,39.72098923,8.897529602,Baradili,95
Italy,41.52721024,14.55611992,Baranello,2686
Ukraine,50.87453842,29.22009087,Baranivska amalgamated community,24030
Italy,45.52738953,9.117010117,Baranzate,11400
Italy,45.83982849,8.757269859,Barasso,1721
Croatia,45.06389999,14.01669979,Barban,2802
Italy,45.41009903,11.53960037,Barbarano Vicentino,3958
Italy,45.40610123,10.05550003,Barbariga,2180
Spain,36.19219971,-5.91906023,Barbate,22851
Spain,41.67758942,1.016080022,Barbens,870
Spain,41.51549911,2.124089956,Barbera del Valles,31144
Spain,41.40940857,1.227689981,Barberà de la Conca,523
Italy,38.14725876,15.21284962,Barcellona Pozzo di Gotto,41644
Spain,41.38240051,2.176870108,Barcelona,1604555
Portugal,41.30490112,-8.38560009,Barcelos,120400
Italy,45.53126144,10.74886036,Bardolino,6861
Italy,45.07804871,6.703839779,Bardonecchia,3164
Italy,45.50550079,8.943900108,Bareggio,15759
Italy,42.44908905,13.28322983,Barete,695
Italy,44.44459152,9.088399887,Bargagli,2779
Italy,45.6794014,10.40960026,Barghe,1123
Italy,41.12577057,16.86677933,Bari,320146
Italy,44.64707184,11.53460026,Baricella,6931
Italy,42.32548141,13.59346008,Barisciano,1875
Italy,45.65620041,9.130109787,Barlassina,5927
Italy,41.31969833,16.28074074,Barletta,94603
Italy,41.75524902,13.99203968,Barrea,726
Portugal,38.66419983,-9.076660156,Barreiro ,77893
Italy,39.70063019,9.001870155,Barumini,1339
Italy,45.75537872,9.316740036,Barzago ,2566
Italy,45.73659897,9.568440437,Barzana,1645
Italy,45.73448181,9.316749573,Barzanò,5203
Italy,45.94665146,9.468449593,Barzio,1303
Spain,43.2356987,-2.891410112,Basauri,42657
Italy,42.59489822,13.74110031,Basciano,2449
Italy,46.12966156,11.2446804,Baselga di Piné,5018
Ukraine,47.40987015,32.44123077,Bashtanka,12696
Italy,45.57350159,9.469400406,Basiano,2868
Italy,43.84973907,12.78911972,Bassa Val Foglia,20721
Italy,43.66669846,12.9666996,Bassa Val Metauro Cesano,11012
Italy,45.76464844,11.7224102,Bassano del Grappa,42947
Belgium,50.45320129,5.363699913,Bassenge,9002
Italy,41.55221176,13.02696037,Bassiano,1601
Italy,39.07672882,8.666250229,Basso Sulcis,20418
United Kingdom,51.38204956,2.358789921,Bath & North East Somerset ,169040
Lebanon,33.69641876,35.64817047,Batloun Shouf,3650
Algeria,35.5610199,6.173910141,Batna,350000
Italy,45.28919983,11.78120995,Battaglia Terme,3909
Italy,40.60800171,14.98270035,Battipaglia e Montecorvino Pugliano,61323
Georgia,41.63861084,41.63721848,Batumi,170000
Italy,37.84825134,13.51420021,Baucina,2015
Italy,40.09999847,8.399999619,Bauladu,720
Italy,45.90940094,8.500800133,Baveno,4888
Spain,37.03120041,-2.996469975,Bayárcal,303
Turkey,38.22089005,27.64743042,Bayındır,40216
Spain,37.49065018,-2.774470091,Baza,21407
Italy,44.50500107,11.08351994,Bazzano,6896
Spain,38.17369843,-3.77293992,Baños de la Encina,2716
Turkey,41.02999878,28.82999992,Bağcılar Municipality,762000
Spain,37.42589951,-6.793340206,Beas,4293
Spain,37.21920013,-3.481739998,Beas de Granada,1069
Spain,38.25220108,-2.890450001,Beas de Segura,5579
Luxembourg,49.73099899,5.882480145,Beckerich,2229
Spain,37.8227005,-3.411760092,Bedmar y Garcíez,3185
Italy,46.16191864,11.30346012,Bedollo,1487
Italy,45.79119873,9.552080154,Bedulita,710
Belgium,51.31407166,4.854909897,Beerse,17167
Belgium,50.75175858,4.3332901,Beersel,24504
Belgium,51.01942062,4.78178978,Begijnendijk,9986
Spain,41.33100128,1.921990037,Begues,4697
Spain,41.95434952,3.206969976,Begur,4219
Spain,37.98398972,-3.531759977,Begíjar,3109
Italy,45.02280045,7.587820053,Beinasco,18185
Italy,44.3646698,7.645969868,Beinette,3382
Portugal,38.0155983,-7.865230083,Beja,34970
Belgium,50.94300842,4.976069927,Bekkevoort,6082
Morocco,30.0546608,-9.564940453,Belfaâ,27592
Italy,45,11,Belfiore,3055
Italy,45.15597153,9.367890358,Belgioioso,6428
Italy,45.50230026,8.342100143,Belgirate,554
Croatia,45.76734161,18.60618019,Beli Manastir,10549
Spain,41.56666183,1.016240001,Belianes,564
Croatia,45.68341827,18.40341949,Belišće,10790
Italy,40.76190186,15.54139996,Bella,5331
Italy,42.74489975,13.8039999,Bellante,7176
Italy,44.14807129,12.45767975,Bellaria Igea Marina,19358
Spain,42.08100128,3.09442997,Bellcaire d'Empordà,667
Italy,45.54373932,9.443969727,Bellinzago Lombardo,3855
Spain,41.62543869,1.011669993,Bellpuig,5000
Italy,46.14245987,12.21671009,Belluno,36618
Italy,45.61619949,9.423259735,Bellusco,6162
Spain,42.37015152,1.778270006,Bellver de Cerdanya,2232
Spain,207,41.67086029,Bellvís,2500
Italy,38.04795837,13.38749981,Belmonte Mezzagno,11249
Italy,37.5957489,14.98433018,Belpasso,27059
Italy,39.1731987,16.28639984,Belsito,980
Slovenia,46.60572052,16.23557091,Beltinci,8333
Italy,39.9636116,9.186260223,Belvì,671
Spain,37.35340118,-6.199009895,Benacazón,6103
Spain,36.60580063,-5.268939972,Benadalid,265
Spain,36.92589951,-2.455679893,Benahadux,3205
Spain,36.59400177,-5.261159897,Benalauría,500
Spain,36.34560013,-5.811389923,Benalup-Casas Viejas,7151
Spain,37.35020065,-3.168119907,Benalúa de Guadix,3111
Spain,36.83209991,-4.192389965,Benamargosa,1608
Spain,37,-3,Benamaurel ,2382
Spain,36.69950104,-5.421279907,Benaocaz,729
Spain,36.71870041,-5.253149986,Benaoján,1612
Spain,36.55170059,-5.276830196,Benarrabá,600
Spain,38.69039917,-0.343320012,Benasau,158
Spain,38.35189056,-2.651139975,Benatae,545
Spain,41.69445038,0.632399976,Benavent de Segrià,1525
Spain,38.69963074,-0.765959978,Beneixama,1738
Spain,38.07818985,-0.83780998,Benejúzar,5394
Italy,40.45600128,9.171730042,Benetutti,2010
Spain,38.14218903,-0.961449981,Benferri ,1899
Spain,38.82268143,-0.00232,Beniarbeig,1859
Spain,38.68355942,-0.216429994,Beniardà,208
Spain,38.81980133,-0.379070014,Beniarrés,1254
Spain,40.02999878,0.029999999,Benicassim,17957
Spain,38.79130173,-0.03107,Benidoleig,1189
Spain,38.53860855,-0.12816,Benidorm,69010
Spain,38.04685974,-1.001270056,Beniel,11027
Spain,39.28491974,-0.426899999,Benifaió,11819
Spain,40.97473907,0.517319977,Benifallet ,717
Spain,38.66279984,-0.400319993,Benifallim,121
Spain,38.67010117,-0.229760006,Benifato,168
Spain,38.75579834,-0.110289998,Benigembla,508
Spain,38.07794952,-0.73417002,Benijófar,3791
Spain,38.69950104,-0.390619993,Benilloba,789
Spain,38.75350189,-0.378910005,Benillup,104
Spain,38.67657852,-0.209790006,Benimantell,499
Spain,38.77510071,-0.393489987,Benimarfull,431
Spain,38.74909973,-0.292369992,Benimassot,113
Spain,38.82279968,-0.041990001,Benimeli,419
Spain,39.21310043,-0.528590024,Benimodo,2254
Spain,38.71630096,0.053339999,Benissa,11572
Spain,41.05669022,0.634959996,Benissanet,1280
Spain,38.73260117,0.144989997,Benitachell,4659
Spain,37.23120117,-2.239109993,Benitagla,65
Spain,37.21170044,-2.241679907,Benizalón,308
Spain,36.98649979,-2.619420052,Bentarique,275
Italy,46.16873932,9.74627018,Berbenno,2432
Italy,46.16878128,9.742609978,Berbenno di Valtellina,4279
Italy,44.51430893,9.990050316,Berceto,2136
Italy,40.78609848,9.163200378,Berchidda,2941
Ukraine,46.75836945,36.80807114,Berdyansk,117374
Ukraine,49.90000153,28.56666946,Berdychiv,78547
Italy,45.77452087,8.95306015,Beregazzo con Figliaro,2589
Ukraine,50.18000031,31.29000092,Berezan,16452
Spain,42.10419846,1.845870018,Berga,17160
Italy,45.69490051,9.669949532,Bergamo,119144
Italy,45.06200027,11.25279999,Bergantino,2617
Norway,60.38439941,5.333240032,Bergen,256600
Romania,46.07210922,23.73674965,Berghin,1838
Belgium,51.04793167,5.218619823,Beringen,42758
Spain,36.84640121,-2.949429989,Berja,14249
Belgium,51.11790085,4.658539772,Berlaar,10963
Germany,52.51860046,13.40890026,Berlin,3439132
Italy,45.50342941,10.03923035,Berlingo,2727
Italy,40.39986038,16.7588501,Bernalda,12258
Italy,45.64450073,9.403409958,Bernareggio,9485
Italy,45.47930145,8.81801033,Bernate Ticino,2941
Spain,37.60879898,-6.542500019,Berrocal,376
Belgium,50.86585999,4.630380154,Bertem,9767
Italy,44.14923096,12.13514996,Bertinoro ,11029
Belgium,50.08327103,5.666759968,Bertogne,3542
Italy,45.55540085,10.16499996,Berzo Inferiore,2470
Italy,45.71929932,9.902859688,Berzo San Fermo,1309
Spain,42.19887924,2.699179888,Besalú,2360
Italy,45.70075989,9.28897953,Besana in Brianza,15500
France,47.23669815,6.02229023,Besançon,116100
Italy,45.18500137,8.581399918,Besate,2042
Spain,41.96670151,2.75,Bescanó,4706
Italy,45.94184113,11.10990047,Besenello (TN),2584
Italy,45.70053864,8.768950462,Besnate,5437
Italy,45.84793091,8.669540405,Besozzo,9192
Italy,40.55257034,8.729370117,"Bessude			",433
Poland,49.89659882,19.05780029,Bestwina,10315
Spain,42.2373085,2.709589958,Beuda,170
Belgium,50.7167511,3.940599918,Bever,2173
Belgium,51.16416168,4.154950142,Beveren; Lokeren; Moerbeke; Sint-Gillis-Waas; Temse; Waasmunster; Stekene,170958
Italy,44.15449905,9.764499664,Beverino,2233
Italy,39.65999985,16.2439003,Bianchi,1411
Italy,45.77410126,9.919219971,Bianzano,543
Italy,46.1892395,10.11048031,Bianzone,1279
Italy,45.18180084,8.071000099,Bianzè,2087
Spain,38.63010025,-0.765770018,Biar,3670
Belarus,52.53424835,24.98140907,Biaroza,64217
Italy,44.66333008,10.47329998,Bibbiano,10032
Italy,41.39709854,15.1953001,Biccari,2887
Italy,40.11320877,8.935919762,Bidonì,150
Poland,50.68470001,16.61149979,Bielawa,33000
Germany,52.02149963,8.535889626,Bielefeld,325000
Italy,45,8,Biella,45016
Poland,49.82180023,19.05050087,Bielsko-Biala,178000
Italy,45.93560028,10.29510021,Bienno,3615
Belgium,50.82767105,4.756340027,Bierbeek,9793
Italy,45.17977142,10.89713001,Bigarello,2171
Spain,38.06359863,-0.868449986,Bigastro,6762
Spain,41.67760086,2.2098701,Bigues i Riells,8401
Bosnia-herzegovina,44.81959915,15.87080002,Bihac,61287
Bosnia-herzegovina,44.75,19.2166996,Bijeljina,153000
Ukraine,49.79679871,30.13108063,Bila Tserkva,209815
Spain,43.25699997,-2.92343998,Bilbao,353340
Ukraine,46.11000061,30.20000076,Bilhorod-Dnistrovskyy,50078
Ukraine,49.40000153,33.45999908,Bilotserkivka,699
Ukraine,100000,100000,Bilyayivka,15132
Belgium,50.87189865,5.516719818,Bilzen,30882
Spain,39.68450165,2.847510099,Binissalem,7379
United Kingdom,52.48009872,-1.902840018,Birmingham,1028700
Italy,37.70560837,13.25914955,Bisacquino,4761
Italy,41.2424202,16.50242996,Bisceglie,54847
Italy,41.92219925,13.75860977,Bisegna,248
Romania,47.13330078,24.5,Bistriţa,84850
Italy,41.1078186,16.69105911,Bitonto,56277
Spain,42.33763885,2.895560026,Biure,248
Italy,37.61835861,13.44052982,Bivona,3800
Croatia,45.89860153,16.84230042,Bjelovar,40443
Spain,41.43783188,1.159289956,Blancafort,414
Spain,41.67409134,2.792030096,Blanes,39907
Croatia,42.94033813,16.78710938,Blato,3593
Italy,45.83440018,9.574020386,Blello,90
Italy,37.45050049,14.05300045,Blufi,1063
Spain,42.31996918,2.881170034,Boadella i les Escaules,256
Spain,40.24269867,-3.524499893,Boadilla,47037
Italy,45.63199997,11.47099972,Boara Pisani,2598
Italy,39.41783905,16.75527,Bocchigliero,1521
Italy,46,10,Bocenago,411
Belgium,51.17290878,5.578989983,Bocholt,12636
Sweden,65.81999969,21.70000076,Boden,28000
Belgium,51.16082001,4.510389805,Boechout,12804
Italy,45.46720123,8.829899788,Boffalora Sopra Ticino,4159
Italy,46.11917114,8.204719543,Bognanco,245
Hungary,47.90307999,20.53124046,Bogács,2075
Italy,41.48669815,14.47389984,Bojano,8204
Italy,44.18909836,9.895359993,Bolano,7391
Spain,39.06002045,-0.673749983,Bolbaite,1392
Italy,45.63380051,9.817810059,Bolgare,5500
Ukraine,45.67794037,28.63009071,Bolgrad,15470
Italy,45.54320145,9.117460251,Bollate,36530
Spain,37.33620071,-6.535759926,Bollullos del Condado,13891
Georgia,41.45000076,44.53329849,Bolnisi,76600
Italy,44.49380112,11.3423996,Bologna,374561
Italy,42.21920013,13.96109962,Bolognano,1195
Italy,37.57509995,13.27210045,Bolognetta,4174
Spain,38.67649841,-0.111610003,Bolulla,421
Spain,42.41799927,1.879889965,Bolvir,404
Italy,46.49969864,11.35669994,Bolzano/Bozen,102880
Italy,42.03519821,14.36629963,Bomba,908
Italy,37.74673843,14.10052967,Bompietro,1474
Spain,37.32139969,-6.683070183,Bonares,6015
Italy,44.1833992,9.584090233,Bonassola,962
Italy,45.68199921,9.559129715,Bonate Sopra,6246
Italy,45.66619873,9.561440468,Bonate Sotto,6540
Italy,44.88499069,11.41738987,Bondeno ,15401
Italy,41.70569992,14.93430042,Bonefro,1553
Italy,45.11249924,10.08152962,Bonemerse,1525
Belgium,51.02505875,4.549250126,Bonheiden,14706
Germany,50.73559952,7.102330208,Bonn,317000
Italy,40.55400085,8.730770111,Bonnanaro,1036
Italy,40.41690063,9.029760361,"Bono					  ",3679
Italy,40.41680145,8.768730164,Bonorva,3728
Spain,39.5175705,-0.36333999,Bonrepòs i Mirambell,3566
Belgium,50.98178864,4.571939945,Boortmeerbeek,11968
Italy,46.43574905,12.21938992,Borca di Cadore,783
Spain,42.03886032,2.916970015,Bordils,1710
Italy,44.90095139,10.55790043,Boretto,5411
Italy,38.04811096,13.13862991,Borgetto,7271
Italy,45.21580124,9.500309944,Borghetto Lodigiano,4400
Italy,44.11524963,8.242159843,Borghetto Santo Spirito,5050
Italy,44.22370148,9.721400261,Borghetto di Vara,998
Italy,44.03158188,12.35536957,Borghi,2885
Italy,44.15843964,8.31000042,Borgio Verezzi,2291
Belgium,50.80612946,5.343019962,Borgloon,10330
Italy,44.32997131,7.484149933,Borgo San Dalmazzo,12635
Italy,45.34799957,9.969539642,Borgo San Giacomo,5515
Italy,46,11,Borgo Valsugana,6971
Italy,45.11360168,10.78271961,Borgo Virgilio,14788
Italy,45.72079849,9.894129753,Borgo di Terzo,1134
Italy,45.51393127,7.859240055,Borgofranco d'Ivrea,3780
Italy,45.04899979,11.20475006,Borgofranco sul po',803
Italy,45.32062912,8.700630188,Borgolavezzaro,2136
Italy,45.6989212,8.462949753,Borgomanero,21527
Italy,45,10,Borgosatollo,9232
Italy,44.24269104,8.111579895,Bormida delle Alpi,3084
Italy,46.46760941,10.37806034,Bormio,4084
Spain,37,6,Bormujos,21362
Belgium,51.10226059,4.259339809,Bornem,20871
Italy,45.94739914,10.20610046,Borno,2672
Spain,36.81579971,-5.743619919,Bornos,8134
Turkey,38.46390152,27.21699905,Bornova,412275
Spain,42.22294998,2.926100016,Borrassà,709
Spain,42.13589859,1.994269967,Borreda,614
Italy,41.94670105,14.35070038,Borrello,381
Belgium,51.19667053,4.485630035,Borsbeek,10451
Italy,40.52190018,8.743220329,Borutta,283
Italy,45,11.46000004,Bosaro,1608
Italy,45.62014008,11.02707005,Bosco Chiesanuova,3615
Italy,44.60261917,8.146619797,Bosia,173
Italy,45.80199814,9.28880024,Bosisio Parini,3509
Italy,45.82749939,10.04450035,Bossico,997
Spain,41.13526917,0.989839971,Botarell,1126
Portugal,41.68870163,-7.665120125,Boticas,5747
Sweden,59.20130157,17.83390045,Botkyrka,87000
Romania,47,26,Botosani,113766
Italy,45.64064026,9.503720284,Bottanuco,4565
Italy,45.53710175,10.30300045,Botticino,9730
Italy,40.39250183,9.009539604,Bottidda,796
Germany,51.52220154,6.924210072,Bottrop,116771
Algeria,36.73910904,3.717540026,Boumerdès,42500
France,48.77909851,2.316169977,Bourg-la-Reine,19900
Belgium,50.84109116,4.834710121,Boutersem,7975
Italy,45.79380035,10.27359962,Bovegno,2280
Italy,45.59249878,10.24240017,Bovezzo,7512
Italy,45.61190033,9.147640228,Bovisio Masciago,17010
Italy,45.27037811,11.93618965,Bovolenta,3475
Italy,45.25814819,11.12005043,Bovolone,15933
Italy,44.79000092,10.77000046,Bozzolo,4226
Italy,44.68511963,7.854189873,Bra,30097
Italy,45.82450104,9.709850311,Bracca,755
