,adhesion_date,country,latitude,longitude,name,population,url,ACTION,MONITOR
56,28/09/2016,Spain,39.368251800537,-0.44468998908997,ALCÀSSER,9615,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19940,1,1
57,31/05/2016,Spain,39.465068817139,-0.46154001355171004,ALDAIA,31246,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19903,1,1
58,16/03/2015,Greece,40.628719329834,22.444919586182,ALEXANDRIA,41604,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=18932,1,1
59,05/06/2013,Spain,41.438301086426,-1.2445900440216,ALFAMEN,1577,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=17138,1,1
60,14/04/2016,Spain,39.416961669921996,-0.40002998709679,ALFAFAR,20772,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19588,1,1
61,17/06/2016,Spain,38.904010772705,-0.49524998664856,ALFARRASÍ,1309,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19923,1,1
62,30/03/2016,Spain,39.54658126831,-0.38543000817299,ALFARA DEL PATRIARCA,3228,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19546,0,0
63,14/04/2016,Spain,38.929740905762,-0.25058001279831,ALFAUIR,451,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19574,1,0
64,01/03/2019,Spain,43.515609316805,-7.396444208561901,ALFOZ,1757,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=26132,1,0
65,20/02/2014,Spain,41.329448699951,-0.38572001457214,ALFORQUE,86,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=18138,1,0
66,26/05/2016,Spain,39.780769348145,-0.36719000339508007,ALGAR DE PALANCIA,503,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19939,1,0
67,24/01/2017,Spain,39.762699127196996,-0.35536000132560996,ALFARA DE LA BARONIA,535,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=20241,0,0
68,04/03/2014,Spain,41.814830780029,0.63818001747131,ALGERRI,437,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=18984,1,0
69,29/10/2018,Spain,41.736518932244,0.58355432795406,ALGUAIRE,2970,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=25531,1,0
70,22/03/2019,Spain,42.190138192197,-7.8016327339415,ALLARIZ,6110,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=26227,1,0
71,13/11/2018,Spain,41.305601535747,0.42355298995972,ALMATRET,319,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=25551,1,0
72,30/07/2013,Spain,39.175695465729,-6.0424683010498,ALMOHARIN,2082,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=17916,0,0
73,11/11/2020,Spain,39.75175982702,-0.22254824638367002,ALMENARA,5998,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=27902,1,0
74,02/12/2016,Spain,41.797939300537,0.56765997409821,ALMENAR,3502,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=20028,1,0
75,28/05/2013,Spain,41.278141021729,-0.79158002138138,ALMONACID DE LA CUBA,270,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=17082,1,0
76,22/05/2013,Spain,41.398178100586,-1.3206000328063998,ALMONACID DE LA SIERRA,824,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=17142,0,0
77,26/05/2016,Spain,38.94372177124,-0.18126000463963002,ALMOINES,2302,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19703,0,0
78,08/09/2016,Spain,39.292770385742,-0.4132100045681,ALMUSSAFES,8744,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19949,1,0
79,26/09/2016,Spain,39.510471343994006,-0.35717999935149997,ALMÀSSERA,7514,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19905,0,0
80,17/09/2014,Greece,39.182319641113,22.758810043335,ALMYROS,18614,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=18373,0,0
81,31/05/2016,Spain,39.876110076904,-1.0130300521851001,ALPUENTE,640,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19783,1,0
82,13/03/2020,,,,ALTE MARCHE ClimAct,1,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=27854,0,0
83,09/04/2018,Italy,43.106720539118,13.793917219676,ALTIDONA,3400,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=25461,1,0
84,18/12/2014,Italy,44.65299987793,11.325400352478,ALTO MUGELLO,9132,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19460,0,0
85,16/12/2009,France,49.900299072265994,2.2785398960112997,AMIENS métropole,177345,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=12790,1,0
86,29/10/2016,Spain,39.836448669434,-0.8145700097084001,ANDILLA,400,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19966,1,0
87,21/03/2014,Italy,45.819999694824,11.531000137328999,ANGUILLARA VENETA,4512,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=18300,1,0
88,27/07/2016,Spain,39.151180267334,-0.43336001038551003,ALZIRA,44518,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19842,1,0
89,22/03/2019,Spain,42.41412039045,-7.9493454917625,AMOEIRO,2265,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=26207,1,0
90,13/10/2016,Spain,39.018478393555,-0.64766997098923,ANNA,2655,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19908,0,0
91,29/09/2014,Italy,43.363719940185,13.346090316773,APPIGNANO,4212,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=18761,0,0
92,03/04/2019,Spain,42.782366104287,-7.890863120555901,ANTAS DE ULLA ,2008,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=26280,0,0
93,27/02/2019,,,,ANSOAIN - BERRIOZAR,1,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=27825,1,0
94,10/10/2014,Belgium,50.667339324951,5.5076398849487,ANS,28131,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=18719,1,0
95,12/03/2019,,,,ARANGUREN-EGÜÉS-NOAIN-C.GALAR-Esteribar,1,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=27827,0,0
96,11/05/2016,Spain,39.924179077148,-1.13319003582,ARAS DE LOS OLMOS,386,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19182,0,0
97,27/06/2016,Spain,41.542214440285,0.9249785542488101,ARBECA,2231,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=25553,0,0
98,15/03/2019,Spain,42.110705644617,-8.312755823135399,ARBO,2637,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=26237,0,0
99,22/09/2014,Italy,45.472801208496,12.23390007019,AREA PIAVE 1,19870,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=18481,1,0
100,08/04/2014,Spain,39.308361053467,-3.0250499248505003,ARENALES DE SAN GREGORIO,703,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=18004,1,0
101,30/09/2014,Italy,45.913158416748,12.251130104065002,AREA SAN PIETRO DI FELETTO - PIEVE DI SOLIGO - REFRONTOLO,19257,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=18430,0,0
102,26/05/2014,Spain,40.300788879395,-3.4375,ARGANDA DEL REY,56000,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=18088,1,0
103,27/10/2020,Spain,40.054514698793994,-0.35009264945984003,ARGELITA,108,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=27843,1,0
104,23/02/2017,Italy,,,ARGUELLO,CAMOCASTINOCERRETTO LANGHETREZZO TINELLAROCCHETTA BELBOCOSSANO BELBOPERLETTOSERRAVALLE LANGHELEQUIO BERRIAALBARETTO DELLA TORREBORGOMALEBENEVELLOCASTIGLIONE TINELLACISSONEARGUELLO,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=20566,0,0
105,23/11/2015,Greece,40.449378967285,21.261529922485,ARGOS ORESTIKO,11802,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19895,0,0
106,26/01/2017,Belgium,49.409999847412,5.4899997711182,ARLON,28259,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=20176,1,0
107,29/09/2014,Italy,44.56420135498,12.071499824524,ARIANO NEL POLESINE,4394,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=18470,1,0
108,29/09/2015,Italy,45.0,11.0,ARQUA' PETRARCA,1856,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19668,0,0
109,09/10/2014,Italy,45.0,11.0,ARRE,2202,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=18557,0,0
110,24/05/2016,Belgium,50.227522951469,5.3448625055288,ASBL Pays de Famenne,58000,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=25029,0,0
111,11/03/2010,Italy,45.304439544678004,11.446590423584,ASIGLIANO VENETO,937,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=18284,0,0
112,25/05/2013,Spain,42.282161712646,-1.0480799674988,ASIN,110,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=17144,1,0
113,22/08/2016,Spain,100000.0,4027.544921875,ASPA,216,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19827,1,0
114,03/06/2009,Greece,38.061298370361,23.58930015564,ASPROPYRGOS,30000,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=12120,0,0
115,05/03/2014,Italy,,,ASTI,77061,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=18086,0,0
116,18/09/2015,Belgium,50.628860473633004,3.7742300033568994,ATH,28863,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19175,1,0
117,20/03/2014,Spain,41.329620361328004,-1.7952799797058,ATECA,2099,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=18139,1,1
118,01/06/2016,Spain,38.831298828125,-0.49851000308991,ATZENETA D'ALBAIDA,1175,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19702,1,1
119,22/11/2012,Italy,37.119438171387,14.940010070801,ATS ObiettivoZero - Valle degli Iblei,62954,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=16204,1,1
120,22/10/2013,Italy,40.973171234130994,14.207670211792,AVERSA,52813,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=18729,1,1
121,26/01/2016,Belgium,50.666839599609006,5.462880134582501,AWANS,9227,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19409,1,1
122,21/12/2015,Belgium,49.561618804932,5.8307800292969,AUBANGE,16400,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19346,1,1
123,11/06/2013,Italy,46.040000915527,12.35000038147,AVIANO,9142,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=17084,1,1
124,20/05/2019,France,49.05331088639,4.0045917034149,AY-CHAMPAGNE,5839,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=26497,1,1
125,27/05/2016,Spain,39.060169219971,-1.0560100078583001,AYORA,5303,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19704,1,1
126,19/12/2013,Spain,41.258750915527,-0.87108999490738,AZUARA,680,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=18141,1,1
127,27/04/2017,Spain,40.565089508121,-3.2681378079345,AZUQUECA DE HENARES,35000,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=20231,1,1
128,25/03/2014,Belgium,50.938579559326,4.039390087127701,Aalst,83267,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=17944,1,1
129,06/01/2009,Germany,50.798698425293,6.056049823761,Aachen,244509,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=11599,1,1
130,16/06/2014,Denmark,57.25500106811499,9.5517997741699,Aalborg,205809,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=18362,1,1
131,26/11/2008,Norway,62.472198486328004,6.1494798660278,Aalesund,42317,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=11860,1,1
132,05/04/2014,Lebanon,,,Aamatour,NihaHaret JandalJebaaAl KhreibiBaterAl MoukhtaraMaaser Al ChoufMroustiBaadaraneAamatourBotmehAin Qani,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=21177,1,1
133,28/10/2010,Spain,43.314701080321996,-3.0719399452209,Abanto-Zierbena,9724,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=13683,1,1
134,03/06/2019,Belgium,51.087364274386,3.4443426132201997,Aalter,28906,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=26535,1,1
135,28/04/2014,Belgium,50.98600006103501,4.836520195007299,Aarschot,28760,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=18537,1,1
136,23/09/2008,Italy,45.355899810790994,11.785499572753999,Abano Terme,18206,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=11939,1,1
137,06/03/2020,Spain,42.648161574023,-2.1417311811214,Abaigar,87,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=27372,1,1
138,"Villamayor de Monjardin,Guesálaz / Gesalatz,Mirafuentes,Abarzuza,Barbarin,Luquin,Améscoa Baja / Ameskoabarrena,Salinas de Oro/ Jaitz,Igúzquiza / Iguzkitza,Eulate,Torralba del Río,Lezáun,Larraona,Aranarache / Aranaratxe",Spain,42.723503126953,-2.0231614276834,Abarzuza,550,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=26529,1,1
139,18/03/2011,Spain,38.205139160156,-1.3971799612045,Abarán,13110,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=13964,1,1
140,02/11/2013,"Palestine, State of",31.319999694824,34.349998474121,Abasan Al-Kabira,30000,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=17608,1,1
141,20/06/2011,Italy,45.899200439453004,9.3321895599365,Abbadia Lariana,3249,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=16620,1,1
142,"Busachi,Paulilatino,Aidomaggiore,Boroneddu,Fordongianus,Zerfaliu,Soddì,Nughedu Santa Vittoria,Samugheo,Tadasuni,Abbasanta,Ghilarza,Norbello,Ollastra,Siamaggiore,Solarussa",Italy,40.1263514139,8.8155141510499,Abbasanta,2872,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=14451,1,1
143,17/05/2010,Italy,42.224498748779,14.013600349426,Abbateggio,443,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=13572,1,1
144,28/07/2009,Italy,45.398601531982,8.9163198471069,Abbiategrasso,30000,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=11956,1,1
145,14/04/2011,Spain,43.21667098999001,-8.2833299636841,Abegondo,5454,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=14093,1,1
146,30/03/2009,United Kingdom,57.148300170898,-2.0963499546051003,Aberdeen,213810,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=12053,0,0
147,14/05/2009,United Kingdom,57.152400970459006,-2.1319301128387997,Aberdeenshire,243510,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=12082,0,0
148,"Aberin,Dicastillo,Andosilla,Los Arcos,Cárcar,Oteiza,Viana,Villatuerta ,Aras,Arellano,Lerín,Torres del Río,Sartaguda,Lodosa,Mendavia,Arróniz,Allo",Spain,42.619228344387004,-2.0126652717590003,Aberin,356,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=27308,0,0
149,27/09/2013,Spain,39.243761469134,-5.8137057851807,Abertura,456,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=17585,1,0
150,06/05/2019,Spain,41.972509114053004,-1.6427993774414,Ablitas,2481,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=28088,1,0
151,19/10/2018,Armenia,40.278592569789,44.630241394043,Abovyan,43495,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=25583,1,0
152,26/06/2009,Spain,37.141101837158,-2.780100107193,Abla,1505,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=12297,0,0
153,16/04/2012,Portugal,39.46667098999,-8.1999998092651,Abrantes,19132,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=15618,0,0
154,28/11/2011,Italy,40.508071899414,15.813750267028999,Abriola,1617,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=15207,0,0
155,14/08/2009,Spain,37.132999420166,-2.7971000671387003,Abrucena,1358,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=12323,1,0
156,27/11/2009,Spain,41.51549911499,1.9015400409698,Abrera,11521,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=12991,1,0
157,15/03/2012,Italy,37.0,14.492469787597999,Acate,10432,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=16497,0,0
158,The sole responsibility for the content of this website lies with the authors. It does not reflect the opinion of the European Union. The European Commission is not responsible for any use that may be made of the information contained therein.,Italy,,,"Accettura, Cirigliano, Oliveto Lucano, Stigliano",17/09/2012,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=20491,0,0
159,"Stigliano,Cirigliano,Oliveto Lucano,Accettura",Italy,40.489158630371,16.146329879760998,Accettura,2020,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=16445,0,0
160,05/03/2011,Italy,42.176410675049,13.716910362244,Acciano,339,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=14042,0,0
161,12/04/2010,Italy,41.159801483154,15.332300186157,Accadia,2470,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=13171,0,0
162,29/07/2015,Italy,,,Acerno,CapaccioCampagnaOlevano sul TuscianoCastiglione del GenovesiBellizziAcernoMontecorvino RovellaGiffoni Valle PianaGiffoni Sei CasaliSan Cipriano Picentino,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=20542,1,0
163,22/10/2009,Greece,38.084300994873,23.733499526977,Acharnes,75341,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=12863,0,0
164,29/04/2013,Italy,40.795581817627,15.941639900206999,Acerenza,2623,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=16969,0,0
165,12/07/2012,Italy,37.597969055176,15.108169555664,Aci Bonaccorsi,3272,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=15859,1,0
166,10/06/2013,Italy,37.553749084473,15.147839546203999,Aci Castello,18080,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=17208,1,0
167,15/02/2017,Italy,37.602699279785,15.142009735106999,Aci Catena,29662,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=20413,1,0
168,24/04/2013,Italy,37.612339019775,15.166219711303999,Acireale,53122,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=16851,0,0
169,28/03/2013,Italy,37.60625076294,15.12596988678,Aci Sant'Antonio,17479,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=16724,1,0
170,"Aquino,Acquafondata,Ripi,Piedimonte San Germano,Veroli,Castelliri,Boville Ernica,Vicalvi,Cervaro,Casalvieri,San Vittore del Lazio,Alvito,Atina,San Donato Val di Comino,Casalattico,Colle San Magno,Settefrati,Strangolagalli,Vallerotonda,Terelle,Picinisco,Campoli Appennino,Monte San Giovanni Campano,Gallinaro,Sant'Elia Fiumerapido,Belmonte Castello,Villa Santa Lucia,San Biagio Saracinisco,Pontecorvo,Villa Latina,Arpino",Italy,,,Acquafondata,270,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=20543,0,0
171,30/04/2015,Italy,,,Acqualagna,ApecchioPiobbicoAcqualagna,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=20544,0,0
172,18/02/2014,Italy,45.163581848145,10.432769775391,Acquanegra sul Chiese,3016,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=17961,0,0
173,18/06/2010,Italy,42.744850158691,11.865159988403,Acquapendente,5619,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=13931,1,0
174,22/05/2013,Italy,,,Acquarica del Capo,TaurisanoAcquarica del CapoPresicceUgento,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=20545,0,0
175,01/12/2010,Italy,41.86780166626,14.746700286865,Acquaviva Collecroce,674,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=13882,1,0
176,20/11/2013,Italy,37.525470733643,13.731510162353,Acquaviva Platani,1033,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=17749,1,0
177,06/10/2014,Italy,39.497119903565,15.953310012817,Acquappesa,1882,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=18599,0,0
178,09/08/2012,Italy,,,Acquedolci,Capo d'OrlandoSanto Stefano di camastraMilìtello RosmarinoCastell’UmbertoMotta d'AffermoCapri LeoneAcquedolciCapizzi,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=21199,0,0
179,29/10/2014,Italy,40.896770477295,16.842479705811,Acquaviva delle Fonti,21000,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=18658,0,0
180,23/07/2009,Spain,38.027400970459,-4.5248699188232,Adamuz,4476,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=12269,0,0
181,27/09/2011,Italy,38.011558532715,14.598649978638,Acquedolci ,5500,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=15076,0,0
182,29/04/2016,Spain,28.122060775757,-16.733819961548,Adeje,46667,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19721,0,0
183,13/02/2017,Belgium,50.529640197754,4.2569799423218,Administration commmunale de Seneffe,11161,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=20251,1,0
184,24/11/2015,Belgium,50.081630706787,5.2162899971008,Administration Communale de Tellin,2475,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19300,1,0
185,23/04/2018,Belgium,50.416612543906005,4.5710849761963,Administration communale d'Aiseau-Presles,10804,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=25094,1,0
186,19/12/2016,Belgium,50.397041320801,4.0977897644042995,Administration communale d'Estinnes,7734,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=20280,1,0
187,01/02/2017,Belgium,50.731437642077,4.4890322251312,Administration communale de La Hulpe,7303,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=25359,1,0
188,13/02/2017,Belgium,50.150974101751004,4.3290857463246,Administration communale de Froidchapelle,3939,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=25118,1,0
189,30/09/2013,Italy,37.661880493164,14.832799911499,Adrano,35519,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=17439,1,0
190,01/04/2009,Spain,36.748100280762,-3.0225200653076,Adra,23195,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=12327,0,0
191,10/09/2014,Italy,,,Adria,Villanova MarchesanaGavelloAdria,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=20546,0,0
192,15/01/2009,Italy,45.551601409912,10.773200035095,Affi,1942,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=11816,1,0
193,10/11/2020,Belgium,50.906694124217,4.1122800536812,Affligem,13351,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=27956,0,0
194,28/03/2011,Italy,40.922531891976,14.311040197314, Afragola,63674,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=17415,1,0
195,05/06/2015,Italy,,,Agazzano,SarmatoGossolengoCalendascoGragnano TrebbienseGazzolaAgazzanoRivergaro,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=20547,0,0
196,27/02/2014,Morocco,30.427759170532,-9.5981101989746,Agadir,450000,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=18103,0,0
197,28/11/2017,Spain,28.099069595337,-15.698829650878999,Agaete,5558,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=20419,1,1
198,26/06/2014,France,49.125499725341996,1.1050000190735,Agglomération Seine-Eure,69000,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=18323,1,1
199,26/03/2011,Italy,40.638931274414,14.540579795836999,Agerola,7500,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=14996,1,1
200,22/02/2017,Italy,44.388599395752,7.4354000091553,Aggregazione BERNEZZO,5631,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=20110,1,1
201,31/03/2017,Italy,44.385871887207,8.035420417785598,Aggregazione Ceva,6678,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=20206,1,1
202,30/04/2014,Italy,44.467208862305,7.3630499839783,Aggregazione Dro-Roc-Vil,10349,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=18047,1,1
203,07/09/2016,Italy,44.121398925781,8.112999916076701,Aggregazione Garessio,5155,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19869,1,1
204,29/12/2016,Italy,44.304901123046996,7.4032998085022,Aggregazione Niella Belbo ,7835,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=20023,1,1
205,28/06/2016,Italy,44.812849528647,7.954999000000001,Aggregazione Monta' - Corneliano d'Alba,6776,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=25133,1,1
206,09/06/2016,Italy,44.294528961182,7.511390209198001,Aggregazione Robilante-Roccavione,5203,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19740,1,1
207,22/02/2011,Italy,44.347999572754,7.7675199508667,Aggregazione Villanova Mondovì,10206,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=13865,1,1
208,05/02/2010,Greece,37.936698913574,23.733200073242003,Agios Dimitrios,70000,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=12776,1,1
