,attr_Emissions_reduction,attr_Energy_access_&_efficiency,attr_Renewable_energy,baseline_year,cdp,company_classification,country,dollar_value,entity_type,name,percent_reduction,raw_commitment,target_year,url,attr_Use_of_carbon_price,attr_Building,attr_Private_finance,climatebonds,green_bond,carbonn,community_wide,covenant_of_mayors,attr_Resilience,attr_Forest,attr_Transport,attr_Other,attr_Short_term_pollutants,climategroup,investorsclimatechange,globalcompact,attr_Agriculture,cooperative-initiative,attr_Innovation
,1,1,1,,,,Italy,,City,Forli,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/forli/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Merate,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/merate/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Spain,,City,Tocina,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/tocina/spain,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Ukraine,,City,Yevpatoria,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/yevpatoria/ukraine,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Macerata Campania,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/macerata-campania/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Spain,,City,Santa Coloma de Cervelló,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/santa-coloma-de-cervello/spain,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Spain,,City,Villanueva del Arzobispo,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/villanueva-del-arzobispo/spain,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Greece,,City,Pilea-Hortiatis,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/pilea-hortiatis/greece,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,San Giovanni Gemini,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/san-giovanni-gemini/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Norway,,City,Porsgrunn,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/porsgrunn/norway,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Cyprus,,City,Nicosia,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/nicosia/cyprus,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,France,,City,Montbéliard Agglomération,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/montbeliard-agglomeration/france,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Sweden,,City,Kungälv,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/kungalv/sweden,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Rovato,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/rovato/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Spain,,City,San Sebastián,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/san-sebastian/spain,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Florence,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/florence/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Sweden,,City,Östersund,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/ostersund/sweden,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Morbegno,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/morbegno/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Bulgaria,,City,Dobrich,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/dobrich/bulgaria,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Sweden,,City,Lidköping,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/lidkoping/sweden,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Cormano,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/cormano/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,San Felice sul Panaro,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/san-felice-sul-panaro/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Minervino Murge,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/minervino-murge/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Monteforte d'Alpone,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/monteforte-d'alpone/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Spain,,City,Mungia,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/mungia/spain,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Lithuania,,City,Kaunas,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/kaunas/lithuania,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Malnate,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/malnate/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Greece,,City,Aigaleo,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/aigaleo/greece,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,San Maurizio Canavese,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/san-maurizio-canavese/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Greece,,City,Amaroussion,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/amaroussion/greece,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Greece,,City,Farsala,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/farsala/greece,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Greece,,City,Alexandroupolis,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/alexandroupolis/greece,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Ireland,,City,Cork County,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/cork-county/ireland,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Spain,,City,Níjar,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/nijar/spain,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Spain,,City,Estepa,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/estepa/spain,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Urbino,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/urbino/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Domodossola,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/domodossola/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Romania,,City,Satu Mare,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/satu-mare/romania,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Croatia,,City,Buje,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/buje/croatia,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Belgium,,City,Genk,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/genk/belgium,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Corbetta,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/corbetta/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Mantova,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/mantova/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,France,,City,Bordeaux Métropole,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/bordeaux-metropole/france,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Cave,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/cave/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Belgium,,City,Ham,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/ham/belgium,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Spain,,City,Benidorm,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/benidorm/spain,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Poland,,City,Wilkowice,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/wilkowice/poland,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Turkey,,City,Eskişehir Tepebaşi,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/eskisehir-tepebasi/turkey,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Asolo,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/asolo/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Sedico,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/sedico/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Greece,,City,Thermaikos,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/thermaikos/greece,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Cologno Monzese,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/cologno-monzese/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Finland,,City,Vantaa,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/vantaa/finland,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Ponte San Pietro,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/ponte-san-pietro/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Cologno al Serio,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/cologno-al-serio/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Sweden,,City,Umeå,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/umea/sweden,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Spain,,City,La Carlota,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/la-carlota/spain,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Poland,,City,Ustka,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/ustka/poland,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Galatina,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/galatina/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Ortonovo,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/ortonovo/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Spain,,City,Torre Pacheco,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/torre-pacheco/spain,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,New Zealand,,City,Christchurch,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/christchurch/new-zealand,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Bari,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/bari/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Limbiate,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/limbiate/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Spain,,City,Antequera,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/antequera/spain,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Spain,,City,Sant Cugat del Vallès,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/sant-cugat-del-valles/spain,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Portugal,,City,Funchal,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/funchal/portugal,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Portugal,,City,Vila Nova de Gaia,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/vila-nova-de-gaia/portugal,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Romania,,City,Timisoara,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/timisoara/romania,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Spain,,City,Sanlúcar de Barrameda,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/sanlucar-de-barrameda/spain,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Pavia,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/pavia/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Spain,,City,Huétor Vega,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/huetor-vega/spain,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Pessano con Bornago,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/pessano-con-bornago/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Vicenza,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/vicenza/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Lesmo,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/lesmo/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Olgiate Comasco,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/olgiate-comasco/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Spain,,City,San Juan de Aznalfarache,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/san-juan-de-aznalfarache/spain,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Portugal,,City,Seixal,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/seixal/portugal,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Belgium,,City,Grobbendonk,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/grobbendonk/belgium,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Greece,,City,Malevizi,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/malevizi/greece,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Spain,,City,Huércal de Almería,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/huercal-de-almeria/spain,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Spain,,City,Almassora,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/almassora/spain,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Gussago,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/gussago/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Portugal,,City,Beja,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/beja/portugal,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Sant'Anastasia,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/sant'anastasia/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,France,,City,Nevers,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/nevers/france,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Aviano,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/aviano/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Spain,,City,Cornellà de Llobregat,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/cornella-de-llobregat/spain,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Greece,,City,Paggaio,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/paggaio/greece,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Spain,,City,Espartinas,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/espartinas/spain,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Camponogara,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/camponogara/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Ukraine,,City,Kryvyi Rih,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/kryvyi-rih/ukraine,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Sweden,,City,Oskarshamn,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/oskarshamn/sweden,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Spain,,City,Alhaurín de la Torre,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/alhaurin-de-la-torre/spain,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Sassuolo,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/sassuolo/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Spain,,City,Moguer,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/moguer/spain,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Mascalucia,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/mascalucia/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,France,,City,Chambéry métropole,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/chambery-metropole/france,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Cascina,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/cascina/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Castiglione delle Stiviere,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/castiglione-delle-stiviere/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Greece,,City,Moschato - Tavros,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/moschato--tavros/greece,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Baranzate,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/baranzate/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Spain,,City,Santa Cruz de Tenerife,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/santa-cruz-de-tenerife/spain,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Switzerland,,City,Neuchâtel,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/neuchatel/switzerland,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Sweden,,City,Tyresö,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/tyreso/sweden,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Spain,,City,Vícar,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/vicar/spain,,,,,,,,,,,,,,,,,,Covenant of Mayors,
