,ID,URL,country,latitude,longitude,name,population,commitment_phase,inventory_phase,target_phase,plan_phase,action_plan_url,adaptation_plan_url,building_sector_emissions,transportation_sector_emissions,waste_sector_emissions,industrial_sector_emissions,other_sector_emissions
5461,11030,https://www.globalcovenantofmayors.org/cities/thermi/,Greece,40.5472188,23.0219745,Thermi,53201,False,False,False,False,,,,,,,
5462,11031,https://www.globalcovenantofmayors.org/cities/thessaloniki/,Greece,40.6403167,22.9352716,Thessaloniki,375000,False,False,False,False,,,,,,,
5463,11032,https://www.globalcovenantofmayors.org/cities/thiene/,Italy,45.7057667,11.4802561,Thiene,23449,False,False,False,False,,,,,,,
5464,11033,https://www.globalcovenantofmayors.org/cities/thiesi/,Italy,40.524859,8.716419,Thiesi,3010,False,False,False,False,,,,,,,
5465,11034,https://www.globalcovenantofmayors.org/cities/thiva/,Greece,38.3200705,23.3175613,Thiva,36477,False,False,False,False,,,,,,,
5466,11035,https://www.globalcovenantofmayors.org/cities/tiana/,Spain,41.4819226,2.2689473,Tiana,7590,False,False,False,False,,,,,,,
5467,11036,https://www.globalcovenantofmayors.org/cities/tibi/,Spain,38.5308973,-0.5775431,Tibi,1657,False,False,False,False,,,,,,,
5468,11037,https://www.globalcovenantofmayors.org/cities/ticengo/,Italy,45.369274,9.827663,Ticengo,444,False,False,False,False,,,,,,,
5469,11038,https://www.globalcovenantofmayors.org/cities/tielt-winge/,Belgium,50.9352867,4.9100433,Tielt-Winge,10655,False,False,False,False,,,,,,,
5470,11039,https://www.globalcovenantofmayors.org/cities/tienen/,Belgium,50.80843175,4.946429213,Tienen,33450,False,False,False,False,,,,,,,
5471,11040,https://www.globalcovenantofmayors.org/cities/tiggiano/,Italy,39.905819,18.364433,Tiggiano,2931,False,False,False,False,,,,,,,
5472,11041,https://www.globalcovenantofmayors.org/cities/tignale/,Italy,45.7397806,10.7217649,Tignale,1303,False,False,False,False,,,,,,,
5473,11042,https://www.globalcovenantofmayors.org/cities/tijola/,Spain,37.3449275,-2.4391711,Tíjola,3820,False,False,False,False,,,,,,,
5474,11043,https://www.globalcovenantofmayors.org/cities/tilburg/,"Netherlands, The",51.57370915,5.043931116,Tilburg,203500,False,False,False,False,,,,,,,
5475,11044,https://www.globalcovenantofmayors.org/cities/tilos/,Greece,36.4292765,27.31682417,Tilos,733,False,False,False,False,,,,,,,
5476,11045,https://www.globalcovenantofmayors.org/cities/timisoara/,Romania,45.7538355,21.2257474,Timisoara,329554,False,False,False,False,,,,,,,
5477,11046,https://www.globalcovenantofmayors.org/cities/tione-degli-abruzzi/,Italy,42.204066,13.6353963,Tione Degli Abruzzi,353,False,False,False,False,,,,,,,
5478,11047,https://www.globalcovenantofmayors.org/cities/tione-di-trento/,Italy,46.0363045,10.7269092,Tione Di Trento,3598,False,False,False,False,,,,,,,
5479,11049,https://www.globalcovenantofmayors.org/cities/tirano/,Italy,46.2156906,10.1728666,Tirano,9070,True,True,True,True,,,,,,,
5480,11051,https://www.globalcovenantofmayors.org/cities/tissi/,Italy,40.67666,8.563113,Tissi,2300,False,False,False,False,,,,,,,
5481,11052,https://www.globalcovenantofmayors.org/cities/tiszaujvaros/,Hungary,47.9280341,21.0467056,Tiszaújváros,16582,False,False,False,False,,,,,,,
5482,11053,https://www.globalcovenantofmayors.org/cities/tito/,Italy,40.583615,15.675465,Tito,7197,False,False,False,False,,,,,,,
5483,11054,https://www.globalcovenantofmayors.org/cities/tizzano-val-parma/,Italy,44.5205442,10.1991991,Tizzano Val Parma,2122,False,False,False,False,,,,,,,
5484,11055,https://www.globalcovenantofmayors.org/cities/toano/,Italy,44.376357,10.561197,Toano,4555,False,False,False,False,,,,,,,
5485,11056,https://www.globalcovenantofmayors.org/cities/tobed/,Spain,41.3383824,-1.4001127,Tobed,230,False,False,False,False,,,,,,,
5486,11057,https://www.globalcovenantofmayors.org/cities/tocco-da-casauria/,Italy,42.2136943,13.9134718,Tocco Da Casauria,2782,False,False,False,False,,,,,,,
5487,11058,https://www.globalcovenantofmayors.org/cities/tocina/,Spain,37.6097702,-5.7354251,Tocina,9114,False,False,False,False,,,,,,,
5488,11059,https://www.globalcovenantofmayors.org/cities/tokaj/,Hungary,48.1235534,21.4113895,Tokaj,4824,False,False,False,False,,,,,,,
5489,11061,https://www.globalcovenantofmayors.org/cities/tollo/,Italy,42.3479974,14.318084,Tollo,4171,True,True,True,True,,,,,,,
5490,11062,https://www.globalcovenantofmayors.org/cities/tollos/,Spain,38.7568937,-0.2754402,Tollos,59,False,False,False,False,,,,,,,
5491,11063,https://www.globalcovenantofmayors.org/cities/tolmin/,Slovenia,46.1828005,13.7328983,Tolmin,11702,False,False,False,False,,,,,,,
5492,11065,https://www.globalcovenantofmayors.org/cities/tolox/,Spain,36.6872207,-4.9050854,Tolox,2336,True,True,True,True,,,,,,,
5493,11066,https://www.globalcovenantofmayors.org/cities/tolve/,Italy,40.694219,16.016271,Tolve,3396,False,False,False,False,,,,,,,
5494,11067,https://www.globalcovenantofmayors.org/cities/tombolo/,Italy,45.6470275,11.8304219,Tombolo,8402,False,False,False,False,,,,,,,
5495,11068,https://www.globalcovenantofmayors.org/cities/tomelloso/,Spain,39.1590075,-3.0215097,Tomelloso,38914,False,False,False,False,,,,,,,
5496,11069,https://www.globalcovenantofmayors.org/cities/tona/,Spain,41.8538039,2.2280115,Tona,8108,False,False,False,False,,,,,,,
5497,11070,https://www.globalcovenantofmayors.org/cities/tonara/,Italy,40.0251345,9.173144,Tonara,2145,False,False,False,False,,,,,,,
5498,11071,https://www.globalcovenantofmayors.org/cities/tongeren/,Belgium,50.7810151,5.4648131,Tongeren,30042,False,False,False,False,,,,,,,
5499,11072,https://www.globalcovenantofmayors.org/cities/tora-e-piccilli/,Italy,41.3469095,14.0283877,Tora E Piccilli,16517,False,False,False,False,,,,,,,
5500,11073,https://www.globalcovenantofmayors.org/cities/torano-nuovo/,Italy,42.823048,13.777293,Torano Nuovo,1692,False,False,False,False,,,,,,,
5501,11074,https://www.globalcovenantofmayors.org/cities/torbole-casaglia/,Italy,45.5053097,10.1024645,Torbole Casaglia,6556,False,False,False,False,,,,,,,
5502,11075,https://www.globalcovenantofmayors.org/cities/torcegno/,Italy,46.074307,11.449787,Torcegno,709,False,False,False,False,,,,,,,
5503,11076,https://www.globalcovenantofmayors.org/cities/tordera/,Spain,41.700746,2.7188291,Tordera,16318,False,False,False,False,,,,,,,
5504,11077,https://www.globalcovenantofmayors.org/cities/torello/,Spain,42.0478304,2.2643391,Torelló,13808,False,False,False,False,,,,,,,
5505,11078,https://www.globalcovenantofmayors.org/cities/torino/,Italy,45.0677551,7.6824892,Torino,910504,False,False,False,False,,,,,,,
5506,11079,https://www.globalcovenantofmayors.org/cities/torino-di-sangro/,Italy,42.18814,14.540819,Torino Di Sangro,3139,True,True,True,True,,,,,,,
5507,11080,https://www.globalcovenantofmayors.org/cities/tormos/,Spain,38.8011675,-0.0721516,Tormos,317,False,False,False,False,,,,,,,
5508,11081,https://www.globalcovenantofmayors.org/cities/tornabous/,Spain,41.7009545,1.0533853,Tornabous,934,False,False,False,False,,,,,,,
5509,11082,https://www.globalcovenantofmayors.org/cities/tornaco/,Italy,45.357564,8.715939,Tornaco,882,False,False,False,False,,,,,,,
5510,11083,https://www.globalcovenantofmayors.org/cities/tornareccio/,Italy,42.038136,14.416118,Tornareccio,1980,False,False,False,False,,,,,,,
5511,11084,https://www.globalcovenantofmayors.org/cities/tornata/,Italy,45.104373,10.430781,Tornata,503,False,False,False,False,,,,,,,
5512,11085,https://www.globalcovenantofmayors.org/cities/tornimparte/,Italy,42.2905404,13.2666188,Tornimparte,3042,False,False,False,False,,,,,,,
5513,11086,https://www.globalcovenantofmayors.org/cities/toro/,Italy,41.572428,14.764932,Toro,1430,True,True,True,True,,,,,,,
5514,11087,https://www.globalcovenantofmayors.org/cities/torpe/,Italy,40.627969,9.677337,Torpè,2943,False,False,False,False,,,,,,,
5515,11088,https://www.globalcovenantofmayors.org/cities/torralba/,Italy,40.512959,8.76532,Torralba,1001,False,False,False,False,,,,,,,
5516,11089,https://www.globalcovenantofmayors.org/cities/torralba-de-ribota/,Spain,41.4185302,-1.6841252,Torralba De Ribota,205,False,False,False,False,,,,,,,
5517,11090,https://www.globalcovenantofmayors.org/cities/torre-alhaquime/,Spain,36.9156897,-5.2347671,Torre Alháquime,877,False,False,False,False,,,,,,,
5518,11091,https://www.globalcovenantofmayors.org/cities/torre-beretti-e-castellaro/,Italy,45.059956,8.670943,Torre Beretti E Castellaro,606,False,False,False,False,,,,,,,
5519,11092,https://www.globalcovenantofmayors.org/cities/torre-boldone/,Italy,45.7162722,9.7081894,Torre Boldone,7764,False,False,False,False,,,,,,,
5520,11093,https://www.globalcovenantofmayors.org/cities/torre-de-busi/,Italy,45.7745244,9.480782,Torre De' Busi,1970,False,False,False,False,,,,,,,
5521,11094,https://www.globalcovenantofmayors.org/cities/torre-de-moncorvo/,Portugal,41.1739499,-7.0526158,Torre De Moncorvo,8497,False,False,False,False,,,,,,,
5522,11095,https://www.globalcovenantofmayors.org/cities/torre-de-picenardi/,Italy,45.143573,10.286877,Torre De' Picenardi,1767,False,False,False,False,,,,,,,
5523,11096,https://www.globalcovenantofmayors.org/cities/torre-dei-passeri/,Italy,42.2440739,13.9375368,Torre Dei Passeri,3229,False,False,False,False,,,,,,,
5524,11097,https://www.globalcovenantofmayors.org/cities/torre-del-greco/,Italy,40.7879211,14.3682813,Torre Del Greco,85382,False,False,False,False,,,,,,,
5525,11098,https://www.globalcovenantofmayors.org/cities/torre-di-mosto/,Italy,45.687455,12.7095406,Torre Di Mosto,4758,False,False,False,False,,,,,,,
5526,11099,https://www.globalcovenantofmayors.org/cities/torre-pacheco/,Spain,37.743133,-0.9539014,Torre Pacheco,32471,False,False,False,False,,,,,,,
5527,11100,https://www.globalcovenantofmayors.org/cities/torrebruna/,Italy,41.868133,14.540823,Torrebruna,990,False,False,False,False,,,,,,,
5528,11101,https://www.globalcovenantofmayors.org/cities/torredelcampo/,Spain,37.7702055,-3.8972314,Torredelcampo,14627,False,False,False,False,,,,,,,
5529,11102,https://www.globalcovenantofmayors.org/cities/torredonjimeno/,Spain,37.7614218,-3.950995,Torredonjimeno,14074,False,False,False,False,,,,,,,
5530,11103,https://www.globalcovenantofmayors.org/cities/torrefarrera/,Spain,41.6735377,0.6066894,Torrefarrera,4461,False,False,False,False,,,,,,,
5531,11104,https://www.globalcovenantofmayors.org/cities/torreglia/,Italy,45.336091,11.738406,Torreglia,6190,False,False,False,False,,,,,,,
5532,11105,https://www.globalcovenantofmayors.org/cities/torregrotta/,Italy,38.1914918,15.3517286,Torregrotta,7446,False,False,False,False,,,,,,,
5533,11106,https://www.globalcovenantofmayors.org/cities/torrelameu/,Spain,41.7044727,0.703576,Torrelameu,723,False,False,False,False,,,,,,,
5534,11107,https://www.globalcovenantofmayors.org/cities/torrellas/,Spain,41.8946569,-1.7712133,Torrellas,290,False,False,False,False,,,,,,,
5535,11108,https://www.globalcovenantofmayors.org/cities/torrelles-de-foix/,Spain,41.387394,1.5724123,Torrelles De Foix,2463,False,False,False,False,,,,,,,
5536,11109,https://www.globalcovenantofmayors.org/cities/torremaggiore/,Italy,41.6874769,15.292956,Torremaggiore,17365,False,False,False,False,,,,,,,
5537,11110,https://www.globalcovenantofmayors.org/cities/torrenova/,Italy,38.0911733,14.6771499,Torrenova,4242,False,False,False,False,,,,,,,
5538,11111,https://www.globalcovenantofmayors.org/cities/torrent/,Spain,39.4366394,-0.465537,Torrent,193,False,False,False,False,,,,,,,
5539,11112,https://www.globalcovenantofmayors.org/cities/torrent-vlc/,Spain,39.42333775,-0.478919464,"Torrent, Vlc",81402,False,False,False,False,,,,,,,
5540,11113,https://www.globalcovenantofmayors.org/cities/torrenueva/,Spain,38.6397821,-3.3648128,Torrenueva,2617,False,False,False,False,,,,,,,
5541,11114,https://www.globalcovenantofmayors.org/cities/torreperogil/,Spain,38.0354951,-3.2882905,Torreperogil,7225,False,False,False,False,,,,,,,
5542,11115,https://www.globalcovenantofmayors.org/cities/torres/,Spain,41.3353973,-1.5620009,Torres,1663,False,False,False,False,,,,,,,
5543,11116,https://www.globalcovenantofmayors.org/cities/torres-de-albanchez/,Spain,38.4153683,-2.6767299,Torres De Albanchez,972,False,False,False,False,,,,,,,
5544,11117,https://www.globalcovenantofmayors.org/cities/torres-de-segre/,Spain,41.5352381,0.5135629,Torres De Segre,2246,False,False,False,False,,,,,,,
5545,11118,https://www.globalcovenantofmayors.org/cities/torres-vedras/,Portugal,39.11014835,-9.276731018,Torres Vedras,79465,False,False,False,False,,,,,,,
5546,11119,https://www.globalcovenantofmayors.org/cities/torretta/,Italy,38.1300612,13.2335013,Torretta,4215,False,False,False,False,,,,,,,
5547,11120,https://www.globalcovenantofmayors.org/cities/torrevecchia-teatina/,Italy,42.382747,14.2133014,Torrevecchia Teatina,3746,False,False,False,False,,,,,,,
5548,11121,https://www.globalcovenantofmayors.org/cities/torri-del-benaco/,Italy,45.6094493,10.6873869,Torri Del Benaco,3030,False,False,False,False,,,,,,,
5549,11122,https://www.globalcovenantofmayors.org/cities/torri-di-quartesolo/,Italy,45.5192662,11.6171199,Torri Di Quartesolo,11959,False,False,False,False,,,,,,,
5550,11123,https://www.globalcovenantofmayors.org/cities/torricella-del-pizzo/,Italy,45.0196019,10.2926531,Torricella Del Pizzo,660,False,False,False,False,,,,,,,
5551,11124,https://www.globalcovenantofmayors.org/cities/torricella-peligna/,Italy,42.024534,14.259115,Torricella Peligna,1474,False,False,False,False,,,,,,,
5552,11125,https://www.globalcovenantofmayors.org/cities/torricella-sicura/,Italy,42.6575672,13.6555197,Torricella Sicura,2727,False,False,False,False,,,,,,,
5553,11126,https://www.globalcovenantofmayors.org/cities/torrijo-de-la-canada/,Spain,41.4729953,-1.8776978,Torrijo De La Cañada,279,False,False,False,False,,,,,,,
5554,11127,https://www.globalcovenantofmayors.org/cities/torrile/,Italy,44.8988504,10.3394973,Torrile,7657,False,False,False,False,,,,,,,
5555,11128,https://www.globalcovenantofmayors.org/cities/torrita-tiberina/,Italy,42.2359097,12.618977,Torrita Tiberina,1059,False,False,False,False,,,,,,,
5556,11129,https://www.globalcovenantofmayors.org/cities/torroella-de-montgri/,Spain,42.040982,3.1262041,Torroella De Montgrí,11583,False,False,False,False,,,,,,,
5557,11130,https://www.globalcovenantofmayors.org/cities/tortoli/,Italy,39.9266045,9.6591551,Tortolì,10952,False,False,False,False,,,,,,,
5558,11131,https://www.globalcovenantofmayors.org/cities/tortoreto/,Italy,42.8039403,13.9123487,Tortoreto,10202,False,False,False,False,,,,,,,
5559,11132,https://www.globalcovenantofmayors.org/cities/tortorici/,Italy,38.0301033,14.8241901,Tortorici,6501,False,False,False,False,,,,,,,
5560,11133,https://www.globalcovenantofmayors.org/cities/torun/,Poland,53.0210671,18.618612,Toruń,191276,False,False,False,False,,,,,,,
5561,11134,https://www.globalcovenantofmayors.org/cities/toscolano-maderno/,Italy,45.6345303,10.6095208,Toscolano Maderno,7987,False,False,False,False,,,,,,,
5562,11135,https://www.globalcovenantofmayors.org/cities/toses/,Spain,42.3232025,2.0187051,Toses,150,False,False,False,False,,,,,,,
5563,11136,https://www.globalcovenantofmayors.org/cities/tosos/,Spain,41.3157856,-1.0715738,Tosos,226,False,False,False,False,,,,,,,
5564,11137,https://www.globalcovenantofmayors.org/cities/tossa-de-mar/,Spain,41.7197773,2.9312155,Tossa De Mar,6000,False,False,False,False,,,,,,,
5565,11138,https://www.globalcovenantofmayors.org/cities/tossicia/,Italy,42.544941,13.647494,Tossicia,1487,False,False,False,False,,,,,,,
5566,11139,https://www.globalcovenantofmayors.org/cities/totalan/,Spain,36.7651916,-4.2973574,Totalán,650,True,True,True,True,,,,,,,
5567,11141,https://www.globalcovenantofmayors.org/cities/toulouse/,France,43.6044622,1.4442469,Toulouse,439553,False,False,False,False,,,,,,,
5568,11142,https://www.globalcovenantofmayors.org/cities/tovo-di-santagata/,Italy,46.2447793,10.2464531,Tovo Di Sant'Agata,630,False,False,False,False,,,,,,,
5569,11143,https://www.globalcovenantofmayors.org/cities/tovo-san-giacomo/,Italy,44.175932,8.270451,Tovo San Giacomo,2510,False,False,False,False,,,,,,,
5570,11144,https://www.globalcovenantofmayors.org/cities/trabia/,Italy,37.9944391,13.6561795,Trabia,10634,False,False,False,False,,,,,,,
5571,11145,https://www.globalcovenantofmayors.org/cities/trakai/,Lithuania,54.6449911,24.9353981,Trakai,33604,False,False,False,False,,,,,,,
5572,11146,https://www.globalcovenantofmayors.org/cities/trambileno/,Italy,45.8348451,11.1392114,Trambileno,1413,False,False,False,False,,,,,,,
5573,11147,https://www.globalcovenantofmayors.org/cities/tran/,Bulgaria,42.8354054,22.6517667,Tran,4053,False,False,False,False,,,,,,,
5574,11148,https://www.globalcovenantofmayors.org/cities/trani/,Italy,41.275088,16.4162585,Trani,53950,False,False,False,False,,,,,,,
5575,11149,https://www.globalcovenantofmayors.org/cities/transacqua/,Italy,46.17278665,11.87862845,Transacqua,2128,False,False,False,False,,,,,,,
5576,11150,https://www.globalcovenantofmayors.org/cities/trappeto/,Italy,38.068748,13.037939,Trappeto,3217,False,False,False,False,,,,,,,
5577,11151,https://www.globalcovenantofmayors.org/cities/trasacco/,Italy,41.956927,13.5345,Trasacco,6252,False,False,False,False,,,,,,,
5578,11152,https://www.globalcovenantofmayors.org/cities/trasmiras/,Spain,42.0242424,-7.616019,Trasmirás,1410,False,False,False,False,,,,,,,
5579,11153,https://www.globalcovenantofmayors.org/cities/trasmoz/,Spain,41.8263982,-1.7231656,Trasmoz,76,False,False,False,False,,,,,,,
5580,11154,https://www.globalcovenantofmayors.org/cities/trasquera/,Italy,46.21338,8.212711,Trasquera,222,False,False,False,False,,,,,,,
5581,11155,https://www.globalcovenantofmayors.org/cities/travaco-siccomario/,Italy,45.1490672,9.1596467,Travacò Siccomario,4280,False,False,False,False,,,,,,,
5582,11156,https://www.globalcovenantofmayors.org/cities/travagliato/,Italy,45.5239055,10.0797833,Travagliato,13492,False,False,False,False,,,,,,,
5583,11157,https://www.globalcovenantofmayors.org/cities/travedona-monate/,Italy,45.80506565,8.67419949,Travedona Monate,3999,False,False,False,False,,,,,,,
5584,11158,https://www.globalcovenantofmayors.org/cities/traversetolo/,Italy,44.6421659,10.3771935,Traversetolo,9412,False,False,False,False,,,,,,,
5585,11159,https://www.globalcovenantofmayors.org/cities/traves/,Italy,45.2706125,7.4288577,Traves,564,False,False,False,False,,,,,,,
5586,11160,https://www.globalcovenantofmayors.org/cities/travnik/,Bosnia and Herzegovina,44.2260893,17.6628722,Travnik,55000,False,False,False,False,,,,,,,
5587,11161,https://www.globalcovenantofmayors.org/cities/trebedan/,France,48.400032,-2.1712465,Trébédan,378,False,False,False,False,,,,,,,
5588,11162,https://www.globalcovenantofmayors.org/cities/trebinje/,Bosnia and Herzegovina,42.7107972,18.346882,Trebinje,36000,False,False,False,False,,,,,,,
5589,11163,https://www.globalcovenantofmayors.org/cities/trebisacce/,Italy,39.8701066,16.530667,Trebisacce,9405,False,False,False,False,,,,,,,
5590,11164,https://www.globalcovenantofmayors.org/cities/trebujena/,Spain,36.8694758,-6.1754542,Trebujena,6893,False,False,False,False,,,,,,,
5591,11165,https://www.globalcovenantofmayors.org/cities/trecasali/,Italy,44.9362237,10.2702605,Trecasali,3764,False,False,False,False,,,,,,,
5592,11166,https://www.globalcovenantofmayors.org/cities/trecastagni/,Italy,37.6161157,15.0792308,Trecastagni,10686,False,False,False,False,,,,,,,
5593,11167,https://www.globalcovenantofmayors.org/cities/trecate/,Italy,45.434766,8.736838,Trecate,20725,False,False,False,False,,,,,,,
5594,11168,https://www.globalcovenantofmayors.org/cities/tredozio/,Italy,44.0810425,11.7442078,Tredozio,1278,False,False,False,False,,,,,,,
5595,11169,https://www.globalcovenantofmayors.org/cities/treglio/,Italy,42.267741,14.425515,Treglio,1600,False,False,False,False,,,,,,,
5596,11170,https://www.globalcovenantofmayors.org/cities/tregnago/,Italy,45.5139771,11.1656408,Tregnago,4930,False,False,False,False,,,,,,,
5597,11171,https://www.globalcovenantofmayors.org/cities/trekantomradet/,Denmark,55.5276497,9.71914784,Trekantomradet,350000,False,False,False,False,,,,,,,
5598,11172,https://www.globalcovenantofmayors.org/cities/tremelo/,Belgium,50.9919047,4.7040582,Tremelo,14769,False,False,False,False,,,,,,,
5599,11173,https://www.globalcovenantofmayors.org/cities/tremereuc/,France,48.557747,-2.0651969,Tremereuc,566,False,False,False,False,,,,,,,
5600,11174,https://www.globalcovenantofmayors.org/cities/tremestieri-etneo/,Italy,37.5764878,15.0732205,Tremestieri Etneo,21032,False,False,False,False,,,,,,,
5601,11175,https://www.globalcovenantofmayors.org/cities/tremezzo/,Italy,45.983484,9.218538,Tremezzo,1252,False,False,False,False,,,,,,,
5602,11176,https://www.globalcovenantofmayors.org/cities/tremosine/,Italy,45.79190555,10.7311934,Tremosine,2178,False,False,False,False,,,,,,,
5603,11177,https://www.globalcovenantofmayors.org/cities/tremp/,Spain,42.1663681,0.8946181,Tremp,6941,False,False,False,False,,,,,,,
5604,11178,https://www.globalcovenantofmayors.org/cities/trento/,Italy,46.0664228,11.1257601,Trento,117285,False,False,False,False,,,,,,,
5605,11179,https://www.globalcovenantofmayors.org/cities/trentola-ducenta/,Italy,40.975412,14.176227,Trentola Ducenta,17797,False,False,False,False,,,,,,,
5606,11180,https://www.globalcovenantofmayors.org/cities/trenzano/,Italy,45.477279,10.010665,Trenzano,5500,False,False,False,False,,,,,,,
5607,11181,https://www.globalcovenantofmayors.org/cities/trescore-balneario/,Italy,45.696483,9.842557,Trescore Balneario,8303,False,False,False,False,,,,,,,
5608,11182,https://www.globalcovenantofmayors.org/cities/tresigallo/,Italy,44.815979,11.894719,Tresigallo,4617,False,False,False,False,,,,,,,
5609,11183,https://www.globalcovenantofmayors.org/cities/tresivio/,Italy,46.175695,9.942551,Tresivio,1975,False,False,False,False,,,,,,,
5610,11184,https://www.globalcovenantofmayors.org/cities/tresnuraghes/,Italy,40.2521042,8.5199603,Tresnuraghes,1201,False,False,False,False,,,,,,,
5611,11185,https://www.globalcovenantofmayors.org/cities/treviglio/,Italy,45.5217245,9.5931485,Treviglio,28970,False,False,False,False,,,,,,,
5612,11186,https://www.globalcovenantofmayors.org/cities/trevignano/,Italy,45.733501,12.0940161,Trevignano,10705,False,False,False,False,,,,,,,
5613,11187,https://www.globalcovenantofmayors.org/cities/trevignano-romano/,Italy,42.155901,12.2472495,Trevignano Romano,5949,False,False,False,False,,,,,,,
5614,11188,https://www.globalcovenantofmayors.org/cities/treviolo/,Italy,45.6715427,9.6117418,Treviolo,9402,False,False,False,False,,,,,,,
5615,11189,https://www.globalcovenantofmayors.org/cities/treviso/,Italy,45.6658505,12.2455414,Treviso,81014,False,False,False,False,,,,,,,
5616,11190,https://www.globalcovenantofmayors.org/cities/trezzano-rosa/,Italy,45.582777,9.486652,Trezzano Rosa,3760,False,False,False,False,,,,,,,
5617,11191,https://www.globalcovenantofmayors.org/cities/trezzano-sul-naviglio/,Italy,45.423069,9.066445,Trezzano Sul Naviglio,18114,False,False,False,False,,,,,,,
5618,11192,https://www.globalcovenantofmayors.org/cities/trezzo-sulladda/,Italy,45.602977,9.519952,Trezzo Sull'Adda,12300,False,False,False,False,,,,,,,
5619,11193,https://www.globalcovenantofmayors.org/cities/tribogna/,Italy,44.4199527,9.1902231,Tribogna,538,False,False,False,False,,,,,,,
5620,11194,https://www.globalcovenantofmayors.org/cities/tricarico/,Italy,40.620076,16.1436174,Tricarico,5808,False,False,False,False,,,,,,,
5621,11195,https://www.globalcovenantofmayors.org/cities/trichiana/,Italy,46.0737968,12.1325425,Trichiana,4810,False,False,False,False,,,,,,,
5622,11196,https://www.globalcovenantofmayors.org/cities/trieste/,Italy,45.6500335,13.7706559,Trieste,208136,False,False,False,False,,,,,,,
5623,11197,https://www.globalcovenantofmayors.org/cities/trifylias/,Greece,39.6337472,22.4004647,Trifylias,27373,False,False,False,False,,,,,,,
5624,11198,https://www.globalcovenantofmayors.org/cities/trigolo/,Italy,45.3283564,9.8150993,Trigolo,1772,False,False,False,False,,,,,,,
5625,11199,https://www.globalcovenantofmayors.org/cities/trigueros/,Spain,37.3818048,-6.8305118,Trigueros,7584,False,False,False,False,,,,,,,
5626,11200,https://www.globalcovenantofmayors.org/cities/trikala/,Greece,39.5560869,21.7678844,Trikala,51862,False,False,False,False,,,,,,,
5627,11201,https://www.globalcovenantofmayors.org/cities/trinitapoli/,Italy,41.3588527,16.0874365,Trinitapoli,14551,False,False,False,False,,,,,,,
5628,11202,https://www.globalcovenantofmayors.org/cities/tripi/,Italy,38.0486254,15.0988042,Tripi,898,False,False,False,False,,,,,,,
5629,11203,https://www.globalcovenantofmayors.org/cities/tripolis/,Greece,37.52646585,22.34874427,Tripolis,48267,False,False,False,False,,,,,,,
5630,11204,https://www.globalcovenantofmayors.org/cities/triuggio/,Italy,45.6613638,9.2674406,Triuggio,8714,False,False,False,False,,,,,,,
5631,11205,https://www.globalcovenantofmayors.org/cities/trivigno/,Italy,40.581017,15.989872,Trivigno,722,False,False,False,False,,,,,,,
5632,11206,https://www.globalcovenantofmayors.org/cities/troia/,Italy,41.363128,15.312347,Troia,7421,False,False,False,False,,,,,,,
5633,11207,https://www.globalcovenantofmayors.org/cities/trollhattan/,Sweden,58.2178681,12.34138598,Trollhättan,54000,False,False,False,False,,,,,,,
5634,11208,https://www.globalcovenantofmayors.org/cities/trondheim/,Norway,63.4305658,10.3951929,Trondheim,185000,False,False,False,False,,,,,,,
5635,11209,https://www.globalcovenantofmayors.org/cities/truccazzano/,Italy,45.483874,9.468553,Truccazzano,6026,False,False,False,False,,,,,,,
5636,11210,https://www.globalcovenantofmayors.org/cities/truskavets/,Ukraine,49.27123335,23.50718193,Truskavets,29583,False,False,False,False,,,,,,,
5637,11211,https://www.globalcovenantofmayors.org/cities/trzic/,Slovenia,46.3636679,14.3095397,Tržič,15300,False,False,False,False,,,,,,,
5638,11212,https://www.globalcovenantofmayors.org/cities/tsakhkadzor/,Armenia,40.5316817,44.7234798,Tsakhkadzor,1700,False,False,False,False,,,,,,,
5639,11213,https://www.globalcovenantofmayors.org/cities/tufillo/,Italy,41.9164633,14.6260061,Tufillo,500,False,False,False,False,,,,,,,
5640,11214,https://www.globalcovenantofmayors.org/cities/tuglie/,Italy,40.073821,18.098125,Tuglie,5320,False,False,False,False,,,,,,,
5641,11215,https://www.globalcovenantofmayors.org/cities/tukums/,Latvia,56.9667186,23.1697704,Tukums,19722,False,False,False,False,,,,,,,
5642,11216,https://www.globalcovenantofmayors.org/cities/tulkarm/,Palestine,32.3111468,35.0275505,Tulkarm,101000,False,False,False,False,,,,,,,
5643,11217,https://www.globalcovenantofmayors.org/cities/tulln/,Austria,48.3311686,16.0567744,Tulln,15582,False,False,False,False,,,,,,,
5644,11218,https://www.globalcovenantofmayors.org/cities/turbigo/,Italy,45.531368,8.741836,Turbigo,7455,False,False,False,False,,,,,,,
5645,11219,https://www.globalcovenantofmayors.org/cities/turcianske-teplice/,Slovakia,48.8584736,18.84438376,Turčianske Teplice,6784,False,False,False,False,,,,,,,
5646,11221,https://www.globalcovenantofmayors.org/cities/turnhout/,Belgium,51.3233812,4.948461,Turnhout,42186,False,False,False,False,,,,,,,
5647,11222,https://www.globalcovenantofmayors.org/cities/turnisce/,Slovenia,46.6248885,16.3165187,Turnišče,3400,False,False,False,False,,,,,,,
5648,11223,https://www.globalcovenantofmayors.org/cities/turon/,Spain,36.8643765,-3.0575116,Turón,325,False,False,False,False,,,,,,,
