iso,doc_name,doc_type,X1,X2,X3,X4,X5,X6,X7,X8,X9,top_topic
PRY,PRY-revised_first_ndc-EN_TR.html,NDC,3.973870766839385e-5,1.271864999149773e-4,0.9129771284289103,3.4764482435413436e-4,8.033556321722975e-5,1.3640840960009744e-4,0.08610550242690013,1.0933032208762289e-4,7.672481734748954e-5,3
PSE,PSE-revised_first_ndc-EN.html,NDC,0.011345671721656878,0.712010459544839,3.4883409634184733e-4,0.14781467691933123,0.002926855874441347,0.02320797446238782,6.505902063310657e-4,0.04524654384215168,0.05644839333251917,2
QAT,QAT-revised_first_ndc-EN.html,NDC,0.0035662763847605574,0.17940098337855914,0.020429968816045672,0.008673266813789849,0.007887867305283158,0.1304668426026995,0.004534034548702328,0.6406166949196579,0.004424065230501711,8
ROU,ROU-revised_first_ndc-EN.html,NDC,2.7383714489077584e-4,3.9151623920574084e-4,5.957778681645651e-5,0.9977939317755449,3.4641409919779247e-4,8.301009701911233e-6,3.4535451715317095e-4,3.4428415238262116e-4,4.367832751068617e-4,4
RWA,RWA-revised_first_ndc-EN.html,NDC,0.9259434808296704,0.0013644813695200613,8.577749809745482e-5,2.8687817482529314e-4,2.638286024357261e-4,6.455477762118015e-5,4.2228483496545705e-6,2.003245221976453e-4,0.07178645137728254,1
SAU,SAU-revised_first_ndc-EN.html,NDC,0.007111568645438166,0.40922255782127887,0.0021460390792236413,0.015907358519565016,0.012601360145962158,0.010121448307074688,9.605430655981142e-4,0.5373751922670986,0.004553932148761154,8
SGP,SGP-revised_first_ndc-EN.html,NDC,0.0239990150850786,0.002392353774174979,0.0010233521669292384,0.4539872025724143,0.002155314123201182,6.459980104684303e-4,4.2815237445127576e-4,0.5139395287419842,0.0014290831512977701,8
SLB,SLB-revised_first_ndc-EN.html,NDC,0.02291419765456953,0.7902430577387246,6.355072180524554e-4,0.05110871769997597,0.017835642490346016,9.729623254274613e-4,5.365188900675517e-4,0.11105226667487424,0.004701129307962205,2
SLE,SLE-revised_first_ndc-EN.html,NDC,0.13908510722261044,0.009965352809341906,1.9710194181173156e-4,0.0015628819320377932,0.0017818022382878182,0.0012392262363681505,2.6749590058689478e-5,2.0291227709591294e-4,0.8459388657523875,9
SOM,SOM-revised_first_ndc-EN.html,NDC,0.15516500218508095,0.2616643978256884,8.25457333894366e-4,0.32494598661667307,0.016769263574895783,3.1432523183156454e-4,7.0186072001205e-4,0.001737161439307612,0.23787654507261613,4
STP,STP-revised_first_ndc-EN.html,NDC,0.004397899652804243,0.08226518713505294,0.009450567328403714,0.47531903525629116,0.02048042205155191,0.12062296344533706,0.1600797873350097,0.010769819082262279,0.11661431871328706,4
SVK,SVK-revised_first_ndc-EN.html,NDC,2.7383714489077584e-4,3.9151623920574084e-4,5.957778681645651e-5,0.9977939317755449,3.4641409919779247e-4,8.301009701911233e-6,3.4535451715317095e-4,3.4428415238262116e-4,4.367832751068617e-4,4
SVN,SVN-revised_first_ndc-EN.html,NDC,2.7383714489077584e-4,3.9151623920574084e-4,5.957778681645651e-5,0.9977939317755449,3.4641409919779247e-4,8.301009701911233e-6,3.4535451715317095e-4,3.4428415238262116e-4,4.367832751068617e-4,4
SWE,SWE-revised_first_ndc-EN.html,NDC,2.7383714489077584e-4,3.9151623920574084e-4,5.957778681645651e-5,0.9977939317755449,3.4641409919779247e-4,8.301009701911233e-6,3.4535451715317095e-4,3.4428415238262116e-4,4.367832751068617e-4,4
SWZ,SWZ-revised_first_ndc-EN.html,NDC,0.03204130175132701,0.010460490688558241,1.6654532259561373e-4,0.2586036400672729,8.48018343843013e-4,3.398479709592971e-5,1.6772899733329065e-4,4.5465730482870933e-4,0.6972236327271454,9
SYC,SYC-revised_first_ndc-EN.html,NDC,0.0023095656261643985,0.6978265835508372,4.10167553327963e-4,0.1870847231868113,0.001025688199211941,9.144066569713788e-4,0.007801032326521483,0.016217317034407142,0.08641051586574719,2
THA,THA-revised_first_ndc-EN.html,NDC,0.0026003522005578652,0.5148260019013152,5.131888491046239e-4,0.4595706237456332,0.0072963906725012065,3.296658042281267e-4,0.0026893445657051474,0.001023076547459763,0.011151355713494682,2
TJK,TJK-revised_first_ndc-EN.html,NDC,0.02282757979015505,0.35651148901055063,0.001187403369206043,0.24090453102416617,0.1077240654639377,0.09457930383452982,0.018154471875722958,0.0018501483833550398,0.15626100724837663,2
TZA,TZA-revised_first_ndc-EN.html,NDC,0.6061736846298558,0.0034437308337753993,0.0018091528528580922,0.1501821848747563,0.02671019542665121,0.0018209163426977143,7.335128606768853e-4,0.20784918563801238,0.0012774365407165367,1
