iso,doc_name,doc_type,X1,X2,X3,X4,X5,X6,X7,X8,X9,top_topic
UKR,UKR-revised_first_ndc-EN.html,NDC,0.001610898210013135,0.5613933836504179,9.80037491260138e-4,0.02801574444963586,0.3808072506577916,0.021616332163379593,0.002727660741888889,0.001651397839245371,0.0011972947963676845,2
USA,USA-revised_first_ndc-EN.html,NDC,0.0010545840913432788,0.010445284234550226,0.010021322870220166,0.0026288642522256374,0.9136503889920559,0.0010424058537883407,7.699872931974765e-4,0.059203871756579124,0.0011832906560402287,5
UZB,UZB-revised_first_ndc-EN.html,NDC,0.0010063887957111846,0.3292404532867451,3.001681360011259e-4,0.6611261111214151,0.0013759980083662196,8.006013073096258e-4,0.0029397434196130417,5.012337120664422e-4,0.002709302212772304,4
VNM,VNM-revised_first_ndc-EN.html,NDC,7.157711202636098e-4,0.4793768286305123,1.895153257359234e-4,0.44495237045565705,4.303955187004933e-4,1.9440596892024724e-4,1.992805470275841e-4,2.0445418601601606e-4,0.07373697824716663,2
VUT,VUT-revised_first_ndc-EN.html,NDC,0.025934761554903252,0.0011715128635493067,0.020345831861989974,0.005391376810974327,0.12420925842351277,5.921741532838453e-4,3.523405590161439e-5,0.0016736412826272146,0.8206462089932578,9
ZAF,ZAF-revised_first_ndc-EN.html,NDC,0.001790514418184608,0.06985079519286355,8.315795059671402e-4,0.21038563422330903,0.5022446795387626,9.77510221682287e-4,0.0026944291457618513,0.2070233031138641,0.0042015546396049165,5
ZMB,ZMB-archived_revised_first_ndc-EN.html,NDC,8.238407555668839e-4,0.0017045302374533585,6.621341887866249e-4,0.05453702535137022,0.9347853861426507,1.6989841273877773e-4,5.983274976844942e-4,7.583904019990427e-4,0.005960467011749761,5
ZMB,ZMB-revised_first_ndc-EN.html,NDC,0.06987187989255039,0.003391821577644249,0.001491467626612867,0.07335675272273728,0.8302675608578927,5.672299178263953e-4,4.773600556797671e-4,0.0010903947357758755,0.01948553261328053,5
ZWE,ZWE-revised_first_ndc-EN.html,NDC,0.2994877827289194,0.14028924960526018,0.07912012727943188,0.0997011440294521,0.10666303110863382,9.413953730787554e-4,3.7074359566642107e-4,0.0029633362303598887,0.2704631900491974,1
MHL,180924 rmi 2050 climate strategy final_0.txt,LTS,0.040066265466144224,0.0021148784926027994,0.00435477671617184,0.3338145704615826,0.4409467670047493,4.5964522443095766e-4,0.0010619252463470981,0.1683243731568261,0.008856798231145427,5
MHL,180924 RMI press release 2050 Strategy FINAL.txt,LTS,0.00376706145659228,0.006792269739024457,0.006125171824501776,0.007536485387134406,0.3583530962559696,0.0062663685035764,0.0012952641338338526,0.6066424096975396,0.0032218730018275118,8
FRA,2020-02-19_lts_be_fr_TRANSLATED.txt,LTS,8.284747532489625e-5,7.161192150132211e-4,5.5228655098932e-4,6.502301912782857e-4,1.4476245023931916e-4,0.8599515731992065,0.1271554976782619,0.010725124027321748,2.1559212364152442e-5,6
AND,AND_LTS_Nov2021.txt,LTS,0.007121484443555922,9.872727467755845e-4,0.00207665289114398,0.049016290134165516,0.014093794096529413,0.8407548131842576,0.04496243016569706,5.783019126542728e-4,0.04040896042522062,6
BEL,Australias_LTS_WEB.txt,LTS,6.707178021181961e-5,2.951120834525246e-4,1.2588111205891734e-4,1.402009858658217e-4,2.878717182394135e-4,3.67708767415459e-4,2.7462926458205958e-5,0.9985877541484015,1.0093647789701962e-4,8
BEN,benin_long-term_strategy_TRANSLATED.txt,LTS,0.021139665576438205,0.7649591242110656,5.644277119626594e-4,0.20696709841415017,4.375416752533706e-4,3.2917424059352324e-4,0.0012463939046768856,1.6269936476578906e-4,0.004193874901094112,2
CAN,Canada's Mid-Century Long-Term Low-GHG Strategy.txt,LTS,1.6336447551869301e-4,0.0011912347159343526,0.003019193142560874,3.3235821056880625e-4,6.822845315852067e-4,0.13247261511324665,0.007495442413534411,0.8545620216372805,8.148575977057448e-5,8
CHN,China s Mid-Century Long-Term Low Greenhouse Gas Emission Development Strategy.txt,LTS,0.002163606581913966,0.4669700249903051,0.11307062368745426,0.0017248693111405033,0.003447073354804009,0.2023003047385698,0.0028931766088515637,0.20604560469599373,0.0013847160309667195,2
CHL,CHL_LTS_2021_TRANSLATED.txt,LTS,1.340965133653572e-5,1.6207070238138287e-4,1.7864978940873867e-4,0.03838813602254268,2.786755601652169e-4,1.868567384118882e-4,0.9606916492636951,5.080465842798307e-5,4.9747613630484434e-5,7
GBR,clean-growth-strategy-amended-april-2018.txt,LTS,4.248537079782261e-5,8.010347693624109e-4,1.613463771883927e-4,1.550013790798669e-4,1.5716929080603526e-4,5.823195683015955e-4,4.7437418450427564e-4,0.9975873513018666,3.8917758093603375e-5,8
DNK,ClimateProgramme2020-Denmarks-LTS-under-the ParisAgreement_December2020_.txt,LTS,1.3000520224421575e-4,0.0025813457836470163,4.6767457625491126e-4,4.507542372131981e-4,0.0018044541153576037,0.33117579987154694,0.030062384868021347,0.6332901210104709,3.746033524351468e-5,8
COL,COL_LTS_Nov2021_TRANSLATED.txt,LTS,1.844391397125703e-5,7.686266034546814e-5,0.0019503332064611104,4.2693170320213077e-4,7.552850287512041e-5,2.0220629736320475e-4,0.9969738344601832,6.957007789306304e-5,2.0628917770524103e-4,7
CZE,cze_climate_protection_policy_summary.txt,LTS,0.0042604829395281735,0.008228197789793348,0.6452045781493639,0.004300975138410731,0.005971487004425478,0.2943874980020259,0.02124557307033994,0.012468376894218097,0.003932831011894805,3
FRA,en_SNBC-2_complete.txt,LTS,0.01126279091173324,4.0774786458239995e-4,6.485965478641125e-4,3.434160380655647e-4,0.010832742036990516,0.9755532550933608,1.6255176136636143e-4,5.058474952244725e-4,2.8305225081174285e-4,6
FRA,en_SNBC-2_summary_4-pages.txt,LTS,0.002249298482254667,0.005289310756162337,0.004025119181066168,0.004149152846268871,0.006023773808231181,0.9640692034650711,0.004620432637111081,0.00848145432612097,0.0010922544977133952,6
FRA,en_SNBC-2_summary_compl.txt,LTS,3.5756430933597165e-4,0.0010810721011057052,5.55025629185037e-4,5.518595470007706e-4,2.3420278599689518e-4,0.9941188471184946,0.0010936435084900095,0.0018881685227002485,1.1961647769121826e-4,6
FJI,Fiji_Low Emission Development  Strategy 2018 - 2050.txt,LTS,0.02237713853550307,7.907504082883555e-4,0.08454143256354013,0.06806003036123347,0.05653583476616085,3.4092494258387986e-4,2.1192759969250165e-4,0.6674965909337416,0.0996453698892563,8
HRV,HR-03-06-2020 EU Submission on Long term strategy.txt,LTS,0.08698479618860433,0.012984604356067126,0.014181972290703782,0.00568917436360197,0.3462495466960766,0.27828772667770985,0.0026090018735200776,0.24906491897014305,0.0039482585835730845,5
ISL,Iceland_LTS1_2021.txt,LTS,0.054019865183110735,0.11648144673983624,0.01169440848254458,0.01226596434342309,0.028528125386127267,0.5462536162267583,0.0015671075046339634,0.20243050045323965,0.026758965680326225,6
IND,Indonesia_LTS-LCCR_2021.txt,LTS,6.145888651282867e-4,2.661829773213534e-4,0.9358027213379311,7.266754140881742e-4,0.001244893785360089,1.7329176368982444e-4,1.2830023444545356e-4,3.354384616033985e-4,0.060707907160432256,3
JPN,Japan_LTS2021.txt,LTS,1.979704376671754e-4,0.9096838547540228,1.7491213306488381e-4,3.323416446649747e-4,9.429079104259865e-5,0.087393580524135,1.7327414689361883e-4,0.0018662418848223853,8.353368368665827e-5,2
KHM,KHM_LTS_Dec2021.txt,LTS,0.019333345471311693,0.0019288254127036906,0.20498576220271492,0.009702619863057193,0.00990980506152876,0.09613895936522707,7.407631309033838e-4,0.33185038530969274,0.32540953418286056,8
DEU,Klimaschutzplan_2050_eng_bf.txt,LTS,0.0010374423453833196,0.04106769051837466,0.011313448721826254,0.0016564369432311122,9.969111349683716e-4,0.6437808742706919,0.02028865802015084,0.2794392753241905,4.192627211830341e-4,6
SVK,LTS SK eng.txt,LTS,0.1262632565406289,0.013025891428342444,0.10138278404066908,0.01725247532257087,0.01084052701738013,0.7086707725335724,0.002829165524589653,0.006238097157896464,0.01349703043435009,6
HUN,LTS_1_Hungary_2021_EN.txt,LTS,0.012549961668384093,0.33669582647180746,0.004564965161524532,0.0018337300029034145,5.633355922188595e-4,0.5140812021219903,0.0055996432067646615,0.12367267271790792,4.3866305649896533e-4,6
BEL,LTS_BE_EN_summary.txt,LTS,0.0014821890198857294,0.043394042298297894,0.003553841115563514,0.006534788866138677,0.0026081207626518425,0.814623994356355,0.043201361990667694,0.08393969076835962,6.619708220796418e-4,6
FIN,LTS_Finland_Oct2020.txt,LTS,0.0029602048045167828,0.012535005031914022,0.0034294847607184713,0.07677931369873975,0.0022177420132543277,0.785548216955182,0.0046481022425830165,0.09765126196342377,0.014230668529667893,6
AUT,LTS1_Austria.txt,LTS,6.531167986424092e-4,9.727050448110391e-4,0.002784024921201055,2.827622362431534e-4,3.5871696007922817e-4,0.8642400891958083,4.8450741941240093e-4,0.12999720591614258,2.2687150765935131e-4,6
GTM,LTS1_Guatemala_TRANSLATED.txt,LTS,0.0015644419719003683,0.0073689606907442265,0.5052879767400943,0.005188261903038964,0.005553143459606887,0.01629638716304379,0.3605455333268659,0.09655516408312262,0.001640130661583043,3
LVA,LTS1_Latvia.txt,LTS,0.0010693683336326148,9.481796035619612e-4,0.30795516065076745,1.752195796779604e-4,3.4133702977464097e-4,0.6875893461989392,7.742846906396989e-4,7.661091115650215e-4,3.809948014416692e-4,6
NLD,LTS1_Netherlands.txt,LTS,9.273057728044424e-4,0.017463849754406357,0.002835265218776317,0.00228907911404623,0.002215034755947441,0.6987255920057327,0.036684487880505476,0.23858757909614883,2.7180640163282057e-4,6
NOR,LTS1_Norway_Oct2020.txt,LTS,8.658744071634787e-4,0.0607272460840261,0.0027611921798556473,0.006786828758136111,0.0035276036970937224,0.6677984511984844,0.005890608555961234,0.25095011417853796,6.92080940741585e-4,6
KOR,LTS1_RKorea.txt,LTS,6.769832701854975e-4,0.29945661158849196,0.0013030809829391273,0.0035354881963804096,0.009433694747139872,0.21326464482655316,0.021031491895464337,0.45100529829708963,2.9270619575657404e-4,8
SVN,LTS1_SLOVENIA_EN.txt,LTS,0.004670422128141655,0.0018660433071308392,0.003467332232556303,0.05610355929350005,0.01107459889732134,0.919164863637368,0.001457562543864737,7.294777377444772e-4,0.0014661402223725814,6
ESP,LTS1_Spain_Annexes_TRANSLATED.txt,LTS,2.586144588599378e-4,0.0017866929745170893,9.153652886660726e-4,0.0461107507889824,2.332541302525317e-4,0.7402668080755985,0.20947550012250093,6.958340249386257e-4,2.57180135683922e-4,6
SWE,LTS1_Sweden.txt,LTS,0.003259466362282589,0.0018790814255419497,0.003935297375863514,0.0011907292524613003,0.06681946939822497,0.6916136985145928,7.536759590833467e-4,0.22906609868664715,0.0014824830253021648,6
CHE,LTS1_Switzerland.txt,LTS,6.399715240419327e-4,0.0014486035274092184,0.014342556597795294,3.2476177018676947e-4,7.382827585766213e-4,0.482306656293482,9.523172045696283e-4,0.4989439844632099,3.0286586072895483e-4,8
LUX,LUX_LTS_2021_TRANSLATED.txt,LTS,2.1418961790798798e-4,0.0030517732637483238,0.007847284754728923,9.940364604560882e-4,4.6193003465218123e-4,0.8262978644055122,0.15868777092563863,0.002369616943902094,7.553359345344109e-5,6
MAR,MAR_LTS_Dec2021_TRANSLATED.txt,LTS,3.10347853287267e-4,0.06708133226220113,0.045871359781875544,6.895217598308505e-4,1.267633824106202e-4,0.3827975580725075,0.501370629988862,0.0016835137476316295,6.89731513937492e-5,7
MEX,mexico_mcs_final_cop22nov16_red.txt,LTS,0.04068266858574395,0.03645124863646661,0.002599552440927329,0.11978125279308227,0.0039612892771250605,0.0034571400411724422,0.6932609853626935,0.09871167031772905,0.0010941925450597236,7
MKD,MKD_LTS_Nov2021.txt,LTS,0.999738610820935,3.719556586145059e-5,2.0501516908633534e-5,2.320308030549312e-5,3.905986072926528e-5,3.447481056014723e-5,1.6666423173624703e-7,1.55510024073135e-5,9.123667806147405e-5,1
MLT,MLT_LTS_Nov2021.txt,LTS,0.0011156547793194456,0.001320888541506825,8.346204348700038e-4,0.21963772126850878,0.005174882437724224,0.4348651092356684,5.696807929996756e-4,0.27252427665205753,0.06395716585734487,6
FRA,National_Low_Carbon_Strategy_v2_EN.txt,LTS,7.874546571227506e-5,2.2416040686167225e-4,9.197541571581273e-5,7.253094756245504e-5,5.045510700236922e-5,0.9985137435399405,1.5503928233481765e-4,7.958860297720007e-4,1.7463805097727576e-5,6
CRI,NationalDecarbonizationPlan.txt,LTS,4.1461241672465055e-5,3.719741318694464e-5,0.9995285888757933,1.4289147713322251e-5,6.73769786180003e-5,7.233383840838727e-5,1.175044748977998e-4,5.348628427087815e-5,6.77617454381208e-5,3
NPL,NepalLTLEDS.txt,LTS,0.010425820455826988,0.5233565586350051,0.02590660540683384,0.23660256484737108,0.0627947253800223,8.147668665850422e-4,0.0012151640647331784,0.003683617952951233,0.1352001763906712,2
NGA,Nigeria_LTS1.txt,LTS,0.0011042487792714876,0.15600523703879005,0.003030909512925687,0.22700624145087925,0.0612191582505902,0.04347465272649628,0.21693364066134377,0.27938900655869964,0.011836905021003418,8
NZL,NZL_LTS_2021.txt,LTS,2.7003031630086266e-4,9.565567144243567e-4,4.830712711093415e-4,0.0010166714331512863,7.06917947973003e-4,0.001382967930004118,1.5857674441601698e-4,0.9945089046596371,5.163029829834912e-4,8
PRT,RNC2050_EN_PT Long Term Strategy.txt,LTS,4.705421843238949e-5,1.0956208054113948e-4,7.473836806012126e-5,3.864051777397804e-5,1.805029501355199e-5,0.9993520149480964,1.239258655704227e-4,2.267667704665536e-4,9.246936045271163e-6,6
SGP,SingaporeLongtermlowemissionsdevelopmentstrategy.txt,LTS,3.3422483572798474e-4,0.01014420005794831,0.0011824025830434238,0.019082946983242175,4.7898977684367324e-4,7.663956801986752e-4,3.292668761450229e-4,0.9638174111039323,0.0038641621029187473,8
ZAF,South Africa's Low Emission Development Strategy.txt,LTS,0.028415867386557946,0.0020583796815531945,0.15325714815643393,0.0031084833835092816,0.02381289400451177,0.0016769231035504185,8.636449798924613e-4,0.7829941664355394,0.003812492868451359,8
THA,Thailand_LTS1.txt,LTS,0.004869010236177431,0.14740143506684228,0.22719312221955346,0.08161388592983994,0.03471879588601909,0.025194922811522285,0.008644591232686783,0.4382990116734927,0.032065224943865996,8
JPN,The Long-term Strategy under the Paris Agreement.txt,LTS,6.184187862377514e-5,0.9991511815060752,4.217152064593843e-5,2.1373276561110338e-4,6.214452986919695e-5,2.2471841685977936e-4,2.611605635348907e-5,1.7248510014133877e-4,4.560822582055289e-5,2
TON,TON_LTS_Nov2021.txt,LTS,0.019854407201140532,0.004762630469915253,0.011889905216769938,0.0038321423401010803,0.35738746875343225,7.508611078612637e-4,3.322310420787587e-5,0.3094965460166224,0.2919928157899494,5
GBR,UK Mid Century Strategy cover note.txt,LTS,8.579569674821071e-4,0.004104960353793859,0.0016974906078217069,0.0024648213652147355,0.0055652496479470645,0.0079204133738780165,6.314989323550299e-4,0.9756932465522934,0.0010643621992136884,8
GBR,UK Net Zero Strategy - Build Back Greener.txt,LTS,4.066393508892445e-5,4.1337939659898815e-4,5.080691996007902e-5,4.978075295638726e-4,1.3161940990523725e-4,8.20098300899232e-4,4.545242242788862e-5,0.9979169642321754,8.320785338009526e-5,8
UKR,Ukraine_LEDS_en.txt,LTS,0.14081152240746728,0.5601028510899274,8.247129498297982e-4,0.0019050933398732856,2.991150202117358e-4,0.2903725852323999,1.4160741815464356e-4,0.0018533589339148437,0.0036891536082212673,2
URY,URY_LTS_Dec2021_TRANSLATED.txt,LTS,2.7079054691653363e-4,4.3024831759455454e-4,0.7283308736912468,0.0030937021849038377,8.581340435274185e-4,8.38086954713964e-4,0.2652290920284097,3.8282951255940074e-4,5.66242720127538e-4,3
USA,US_accessibleLTS2021.txt,LTS,5.409035688410013e-4,0.134412296352812,0.002173895816676093,0.010910754332589328,0.006367059059848949,0.001567375293357172,0.0019931938744653234,0.8407900627682161,0.001244458933193915,8
USA,us_mcs_documentation_and_output.txt,LTS,0.01726693619152236,0.003461760129212003,0.13198350411436907,0.002407882279885171,0.001892431408466673,0.04540100300696617,9.984916891245031e-4,0.7864306427008066,0.010157348479647292,8
