"entity_id","name","entity_type","country","commitment","area","density","GDP","budget","population","iso"
3903,"Santa EulàLia De Riuprimer","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,289","ESP"
3915,"Santa MaríA De GuíA","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"13,924","ESP"
3945,"Selva","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"4,052","ESP"
3957,"Ses Salines","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"4,860","ESP"
4117,"Vall De CardóS","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"368","ESP"
4122,"Valldemossa","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,950","ESP"
4378,"Manacor","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"40,300","ESP"
4396,"Muro","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"6,923","ESP"
4416,"Perafita","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"411","ESP"
4476,"Al-Ram","City","Palestine","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"55,000","PSE"
4477,"Bethlehem","City","Palestine","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"36,000","PSE"
4479,"East Bani Zaid","City","Palestine","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"8,000","PSE"
4480,"Gaza","City","Palestine","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"555,320","PSE"
4482,"Idna","City","Palestine","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"26,009","PSE"
4483,"Jericho","City","Palestine","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"24,000","PSE"
4485,"Qalqilia","City","Palestine","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"51,683","PSE"
4486,"Salfeet","City","Palestine","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"10,911","PSE"
4490,"Ya'Bad","City","Palestine","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"17,000","PSE"
4496,"Borgholm","City","Sweden","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"10,676","SWE"
4523,"MöRbylåNga","City","Sweden","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"14,021","SWE"
4584,"Atakpamé","City","Togo","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"69,621","TGO"
4585,"Bassar","City","Togo","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"38,991","TGO"
4587,"Dapaong","City","Togo","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"367,844","TGO"
4588,"Kanté","City","Togo","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"22,000","TGO"
4589,"Kara","City","Togo","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"120,000","TGO"
4592,"Sansanne-Mango","City","Togo","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"40,000","TGO"
4594,"Vogan","City","Togo","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"210,075","TGO"
4595,"Trinidad And Tobago Association Of Local Government Authorities (Ttalga)","City","Trinidad and Tobago","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1.27 million","TTO"
4602,"Atasehir","City","Turkey","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"422,513","TUR"
4610,"Karsiyaka (Erdek-Balikesir)","City","Turkey","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"2,663","TUR"
4624,"Nansana","City","Uganda","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"437,000","UGA"
4628,"Balakleya Kharkiv Region","City","Ukraine","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"29,300","UKR"
4648,"Brovary City Council","City","Ukraine","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"103,212","UKR"
4674,"Hladkivska Amalgamated Community","City","Ukraine","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"2,912","UKR"
4753,"Nemishaieve","City","Ukraine","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"7,340","UKR"
4869,"Aberdeenshire","City","United Kingdom","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"243,510","GBR"
4878,"Frome Town Council","City","United Kingdom","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"28,000","GBR"
4913,"Metropolitan Washington Council Of Governments","City","United States of America","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"5.57 million","USA"
4947,"Plattsburgh, NY","City","United States of America","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"19,696","USA"
4948,"Reno, NY","City","United States of America","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"236,995","USA"
4978,"Comuna Victoria","City","Romania","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"4,282","ROU"
5000,"Albury","City","Australia","DivestInvest","","",NA,NA,"","AUS"
5010,"Armadale","City","Australia","DivestInvest","","",NA,NA,"","AUS"
5023,"Ballarat","City","Australia","DivestInvest","","",NA,NA,"","AUS"
5024,"Ballina Shire Council","Region","Australia","DivestInvest","","",NA,NA,"","AUS"
5029,"Banyule City Council","City","Australia","DivestInvest","","",NA,NA,"","AUS"
5032,"Bass Coast Shire","Region","Australia","DivestInvest","","",NA,NA,"","AUS"
5033,"Bassendean","City","Australia","DivestInvest","","",NA,NA,"","AUS"
5068,"East Fremantle","City","Australia","DivestInvest","","",NA,NA,"","AUS"
5078,"Fremantle","City","Australia","DivestInvest","","",NA,NA,"","AUS"
5082,"Gloucester Shire Council","City","Australia","DivestInvest","","",NA,NA,"","AUS"
5100,"Inner West Council Of Sydney","City","Australia","DivestInvest","","",NA,NA,"","AUS"
5116,"Leichhardt","City","Australia","DivestInvest","","",NA,NA,"","AUS"
5118,"Lismore","City","Australia","DivestInvest","","",NA,NA,"","AUS"
5121,"Macedon Ranges Shire Council","Region","Australia","DivestInvest","","",NA,NA,"","AUS"
5129,"Marrickville","City","Australia","DivestInvest","","",NA,NA,"","AUS"
5139,"Mount Alexander Shire Council","Region","Australia","DivestInvest","","",NA,NA,"","AUS"
5156,"Randwick City Council","City","Australia","DivestInvest","","",NA,NA,"","AUS"
5157,"Richmond Valley Council","City","Australia","DivestInvest","","",NA,NA,"","AUS"
5168,"Shire Of Goomalling Western Australia","Region","Australia","DivestInvest","","",NA,NA,"","AUS"
5179,"Swan","City","Australia","DivestInvest","","",NA,NA,"","AUS"
5204,"Vincent","City","Australia","DivestInvest","","",NA,NA,"","AUS"
5211,"Wodonga","City","Australia","DivestInvest","","",NA,NA,"","AUS"
5381,"Fredericia","City","Denmark","Climate Ambition Alliance: Net Zero 2050;;DivestInvest","","",NA,NA,"","DNK"
5393,"Stevns City Council","City","Denmark","DivestInvest","","",NA,NA,"","DNK"
5416,"Allonnes","City","France","DivestInvest","","",NA,NA,"","FRA"
5418,"AmbéRieu En Bugey","City","France","DivestInvest","","",NA,NA,"","FRA"
5421,"Bordeaux MéTropole","Region","France","DivestInvest","","",NA,NA,"","FRA"
5427,"Cherbourg","City","France","DivestInvest","","",NA,NA,"","FRA"
5432,"Colombes","City","France","DivestInvest","","",NA,NA,"","FRA"
5450,"First District Of The City Of Lyon","City","France","DivestInvest","","",NA,NA,"","FRA"
5460,"Frouzins","City","France","DivestInvest","","",NA,NA,"","FRA"
5464,"Gironde Department","Region","France","DivestInvest","","",NA,NA,"","FRA"
5467,"Hellemes","City","France","DivestInvest","","",NA,NA,"","FRA"
5475,"Le Mans","City","France","DivestInvest","","",NA,NA,"","FRA"
5479,"Pierrefitte Sur Seine","City","France","DivestInvest","","",NA,NA,"","FRA"
5480,"Ravoire","City","France","DivestInvest","","",NA,NA,"","FRA"
5481,"Regional Council Burgundy","Region","France","DivestInvest","","",NA,NA,"","FRA"
5482,"Regional Council Of Champagne-Ardennes","Region","France","DivestInvest","","",NA,NA,"","FRA"
5483,"Regional Council Of Poitou-Charente","Region","France","DivestInvest","","",NA,NA,"","FRA"
5487,"Saint Denis","City","France","DivestInvest","","",NA,NA,"","FRA"
5488,"Saint Herblain","City","France","DivestInvest","","",NA,NA,"","FRA"
5489,"Saint Maur Des Fosse","City","France","DivestInvest","","",NA,NA,"","FRA"
5497,"Urban Community Of Cherbourg","Region","France","DivestInvest","","",NA,NA,"","FRA"
5498,"Urban Community Of HéNin-Carvin","Region","France","DivestInvest","","",NA,NA,"","FRA"
5499,"Venissieux","City","France","DivestInvest","","",NA,NA,"","FRA"
5526,"GöTtingen","City","Germany","DivestInvest","","",NA,NA,"","DEU"
5537,"Leipzig","City","Germany","DivestInvest","","",NA,NA,"","DEU"
5648,"Tubmanburg City Coorperation","City","Liberia","DivestInvest","","",NA,NA,"","LBR"
5778,"Djilor","City","Senegal","Cities and Regions' 5-year vision","","",NA,NA,"","SEN"
5832,"StröMstad","City","Sweden","DivestInvest","","",NA,NA,"","SWE"
5846,"ÖStergöTland Region","Region","Sweden","DivestInvest","","",NA,NA,"","SWE"
5942,"Hastings Borough Council","City","United Kingdom","DivestInvest","","",NA,NA,"","GBR"
5959,"Lewes Town Council","City","United Kingdom","DivestInvest","","",NA,NA,"","GBR"
5990,"Norwich City Council","City","United Kingdom","DivestInvest","","",NA,NA,"","GBR"
6011,"Reading Borough Council","City","United Kingdom","DivestInvest","","",NA,NA,"","GBR"
6034,"Stroud District Council","City","United Kingdom","DivestInvest","","",NA,NA,"","GBR"
6271,"Great Barrington MA","City","United States of America","DivestInvest","","",NA,NA,"","USA"
6363,"Multnomah County Or","Region","United States of America","DivestInvest","","",NA,NA,"","USA"
6420,"Provincetown, MA","City","United States of America","DivestInvest","","",NA,NA,"","USA"
6467,"St. Paul","City","United States of America","District Energy Accelerator","","",NA,NA,"","USA"
6513,"Truckee","City","United States of America","DivestInvest","","",NA,NA,"","USA"
6637,"Communes Du Zou","Region","Benin","RegionsAdapt","","",NA,NA,"","BEN"
6638,"Chaco TarijeñO","Region","Bolivia","RegionsAdapt","","",NA,NA,"","BOL"
6641,"Goias","Region","Brazil","RegionsAdapt","","",NA,NA,"","BRA"
6644,"Roraima","Region","Brazil","RegionsAdapt","","",NA,NA,"","BRA"
6648,"Paraná","Region","Brazil","RegionsAdapt","","",NA,NA,"","BRA"
6671,"Province Of Ontario","Region","Canada","Global Alliance for Buildings and Construction (GlobalABC)","","",NA,NA,"","CAN"
6685,"AraucaníA","Region","Chile","RegionsAdapt","","",NA,NA,"","CHL"
6688,"O'Higgins","Region","Chile","RegionsAdapt","","",NA,NA,"","CHL"
6689,"Alliance Of Peaking Pioneer Cities - Appc","City","China","Under2 Coalition","","",NA,NA,"","CHN"
6699,"Shanghai Changning District","City","China","SEforALL: Building Efficiency Accelerator Platform","","",NA,NA,"","CHN"
6707,"Risaralda","Region","Colombia","RegionsAdapt","","",NA,NA,"","COL"
6708,"Santander","Region","Colombia","RegionsAdapt","","",NA,NA,"","COL"
6712,"Moravia","City","Costa Rica","SEforALL: Building Efficiency Accelerator Platform","","",NA,NA,"","CRI"
6713,"Santa Ana","City","Costa Rica","SEforALL: Building Efficiency Accelerator Platform","","",NA,NA,"","CRI"
6744,"BolíVar","Region","Ecuador","RegionsAdapt","","",NA,NA,"","ECU"
6745,"Congope - Consorcio De Gobiernos Autonomos Provinciales Del Ecuador","Region","Ecuador","RegionsAdapt","","",NA,NA,"","ECU"
6748,"Napo","Region","Ecuador","RegionsAdapt","","",NA,NA,"","ECU"
6749,"Orellana","Region","Ecuador","RegionsAdapt","","",NA,NA,"","ECU"
6784,"Accr - Association Of Cities Of Country Rank","City","France","Under2 Coalition","","",NA,NA,"","FRA"
6880,"Comayagua","City","Honduras","SEforALL: Building Efficiency Accelerator Platform","","",NA,NA,"","HND"
6903,"West Bengal","Region","India","States and Regions Annual Disclosure;;Under2 Coalition","","",NA,NA,"","IND"
6917,"North Sumatra","Region","Indonesia","RegionsAdapt","","",NA,NA,"","IDN"
6958,"Kisii County","Region","Kenya","SEforALL: Building Efficiency Accelerator Platform","","",NA,NA,"","KEN"
6968,"Iskandar Regional Development Authority","Region","Malaysia","SEforALL: Building Efficiency Accelerator Platform","","",NA,NA,"","MYS"
6969,"Tombouctou","Region","Mali","RegionsAdapt","","",NA,NA,"","MLI"
7004,"Dakhla-Oued Ed Dahab","Region","Morocco","RegionsAdapt","","",NA,NA,"","MAR"
7005,"FèS-MèKnes","Region","Morocco","RegionsAdapt","","",NA,NA,"","MAR"
7006,"Rabat-Salé-KéNitra","Region","Morocco","RegionsAdapt","","",NA,NA,"","MAR"
7042,"Greater Wellington Regional Council","Region","New Zealand","States and Regions Annual Disclosure","","",NA,NA,"","NZL"
7067,"Ajudepa - AsociacióN De Juntas Departamentales Del Paraguay","Region","Paraguay","RegionsAdapt","","",NA,NA,"","PRY"
7068,"Amambay","Region","Paraguay","RegionsAdapt","","",NA,NA,"","PRY"
7069,"Cordillera","Region","Paraguay","RegionsAdapt","","",NA,NA,"","PRY"
7070,"Departamento Central","Region","Paraguay","RegionsAdapt","","",NA,NA,"","PRY"
7075,"Cuzco","Region","Peru","RegionsAdapt","","",NA,NA,"","PER"
7079,"Negros Oriental","Region","Philippines","Powering Past Coal Alliance","","",NA,NA,"","PHL"
7080,"Mandaluyong","City","Philippines","SEforALL: Building Efficiency Accelerator Platform","","",NA,NA,"","PHL"
7088,"Bucharest-District 3","City","Romania","SEforALL: Building Efficiency Accelerator Platform","","",NA,NA,"","ROU"
7093,"Fatick","Region","Senegal","RegionsAdapt","","",NA,NA,"","SEN"
7095,"Kaffrine","Region","Senegal","RegionsAdapt","","",NA,NA,"","SEN"
7096,"Belgrade","City","Serbia","SEforALL: Building Efficiency Accelerator Platform","","",NA,NA,"","SRB"
7106,"Balearic Islands","Region","Spain","Powering Past Coal Alliance","","",NA,NA,"","ESP"
7108,"Canary Islands","Region","Spain","RegionsAdapt","","",NA,NA,"","ESP"
7113,"Galicia","Region","Spain","Climate Ambition Alliance: Net Zero 2050;;States and Regions Annual Disclosure","","",NA,NA,"","ESP"
7239,"Dubai Land Department","Region","United Arab Emirates","Global Alliance for Buildings and Construction (GlobalABC)","","",NA,NA,"","ARE"
7525,"State Of New Jersey","Region","United States of America","Powering Past Coal Alliance","","",NA,NA,"","USA"
7526,"State Of Washington","Region","United States of America","Powering Past Coal Alliance","","",NA,NA,"","USA"
7542,"Cerro Largo","Region","Uruguay","RegionsAdapt","","",NA,NA,"","URY"
7548,"Madre De Dios","Region","Brazil","Under2 Coalition","","",NA,NA,"","BRA"
7557,"Acre","Region","Israel","Under2 Coalition","","",NA,NA,"","ISR"
7558,"Loreto","Region","Italy","Under2 Coalition","","",NA,NA,"","ITA"
7989,"Kamza","City","Albania","Clean Air Initiative","","",NA,NA,"","ALB"
8006,"Douala","City","Cameroon","Clean Air Initiative","","",NA,NA,"","CMR"
8012,"Council Hualqui","City","Chile","Clean Air Initiative","","",NA,NA,"","CHL"
8017,"San Pedro","City","Colombia","Clean Air Initiative","","",NA,NA,"","COL"
8018,"Valle De Aburrá","City","Colombia","Clean Air Initiative","","",NA,NA,"","COL"
8019,"Beni","City","Dem. Rep. Congo","Clean Air Initiative","","",NA,NA,"","COD"
8032,"El Alamein","City","Egypt","Cool Coalition ","","",NA,NA,"","EGY"
8070,"Sikasso","City","Mali","Clean Air Initiative","","",NA,NA,"","MLI"
8071,"Campeche","City","Mexico","Clean Air Initiative","","",NA,NA,"","MEX"
8073,"Estado De Jalisco","City","Mexico","Clean Air Initiative","","",NA,NA,"","MEX"
8079,"Anambra","City","Nigeria","Clean Air Initiative","","",NA,NA,"","NGA"
8080,"Plateau Government","City","Nigeria","Clean Air Initiative","","",NA,NA,"","NGA"
8090,"City Government Of Oroquieta","City","Philippines","Clean Air Initiative","","",NA,NA,"","PHL"
8092,"City Of Lapu Lapu","City","Philippines","Clean Air Initiative","","",NA,NA,"","PHL"
8094,"City Of Maasin","City","Philippines","Clean Air Initiative","","",NA,NA,"","PHL"
8095,"City Of Tagaytay","City","Philippines","Clean Air Initiative","","",NA,NA,"","PHL"
8096,"Gingoog City","City","Philippines","Clean Air Initiative","","",NA,NA,"","PHL"
8097,"Iloilo City","City","Philippines","Clean Air Initiative","","",NA,NA,"","PHL"
8098,"Imus","City","Philippines","Clean Air Initiative","","",NA,NA,"","PHL"
8100,"Island Garden City Of Samal","City","Philippines","Clean Air Initiative","","",NA,NA,"","PHL"
8101,"Masbate City","City","Philippines","Clean Air Initiative","","",NA,NA,"","PHL"
8103,"Toledo City","City","Philippines","Clean Air Initiative","","",NA,NA,"","PHL"
8104,"Balanga","City","Philippines","Clean Air Initiative","","",NA,NA,"","PHL"
8106,"Sagay","City","Philippines","Clean Air Initiative","","",NA,NA,"","PHL"
8107,"San Juan","City","Philippines","Clean Air Initiative","","",NA,NA,"","PHL"
8109,"Tayabas","City","Philippines","Clean Air Initiative","","",NA,NA,"","PHL"
8127,"Generalitat De Catalunya","City","Spain","Clean Air Initiative","","",NA,NA,"","ESP"
8131,"Alcalde De Curtis","City","Spain","Clean Air Initiative","","",NA,NA,"","ESP"
8132,"Alcalde De La Comuna De Chiguayante","City","Spain","Clean Air Initiative","","",NA,NA,"","ESP"
8133,"Ambiente Ayto. De La Carlota","City","Spain","Clean Air Initiative","","",NA,NA,"","ESP"
8137,"Ayto. De ValdepeñAs","City","Spain","Clean Air Initiative","","",NA,NA,"","ESP"
8138,"Ayuntamiento De Ames","City","Spain","Clean Air Initiative","","",NA,NA,"","ESP"
8139,"Ayuntamiento De Carcelen","City","Spain","Clean Air Initiative","","",NA,NA,"","ESP"
8140,"Ayuntamiento De Cuevas Del Almanzora","City","Spain","Clean Air Initiative","","",NA,NA,"","ESP"
8141,"Ayuntamiento De Fontanar (Guadalajara)","City","Spain","Clean Air Initiative","","",NA,NA,"","ESP"
8142,"Ayuntamiento De Herrera Del Duque","City","Spain","Clean Air Initiative","","",NA,NA,"","ESP"
8143,"Ayuntamiento De Leon","City","Spain","Clean Air Initiative","","",NA,NA,"","ESP"
8144,"Ayuntamiento De Riba-Roja De TúRia","City","Spain","Clean Air Initiative","","",NA,NA,"","ESP"
8145,"Ayuntamiento De Sant Joan D’Alacant","City","Spain","Clean Air Initiative","","",NA,NA,"","ESP"
8146,"Ayuntamiento De Valladolid","City","Spain","Clean Air Initiative","","",NA,NA,"","ESP"
8148,"Ayuntamiento Soto Del Real","City","Spain","Clean Air Initiative","","",NA,NA,"","ESP"
8172,"Tunis","City","Tunisia","Cool Coalition ","","",NA,NA,"","TUN"
8901,"25 De Mayo","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8902,"Alba Posse","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8903,"Almafuerte","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8904,"Bajada Del Agrio","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8905,"Bonpland","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8906,"Caa Yarí","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
450,"Codogné","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"5,316","ITA"
779,"Montà","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"4,694","ITA"
8908,"Campo Grande","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8909,"Campo RamóN","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8910,"Capioví","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8911,"Centenario","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8912,"Cerrito","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8913,"Chovet","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8914,"Cipolletti","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8915,"Colonia Alberdi","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8916,"Colonia Wanda","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8917,"Comandante Andresito","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8919,"Concepcion ","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8920,"Corpus","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8921,"Diamante","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8922,"Dos De Mayo","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8923,"El Dorado","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8924,"El Soberbio","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8925,"Elortondo","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8926,"Empedrado","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8927,"Fachinal","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8928,"Garuhapé","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8929,"General Alvarado","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8930,"General Arenales","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8931,"General Urquiza","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8932,"General Villegas","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8933,"Gobernador LóPez","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8934,"Gobernador Roca","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8935,"Gobernador Virasoro","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8936,"Hernandarias","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8937,"Hurlingham","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8938,"Iruya","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8939,"JuníN","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8940,"Justiniano Posse","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8941,"La Carolina","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8942,"La Falda","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8944,"Lavalle","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8945,"Leandro N. Alem","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8946,"Macia","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8947,"Maggiolo","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8950,"Marcos Paz","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8951,"Monte MaíZ","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8952,"Neuquen","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8953,"Oberá","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8954,"Panambí","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8955,"Paso De La Patria","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8956,"Paso De Los Libres","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8957,"Pellegrini","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8958,"Piedras Blancas","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8959,"Profundidad","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8960,"Puerto Libertad","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8961,"Puerto Rico","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8962,"Quemu Quemu","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8963,"Quilmes","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8964,"Ramona","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8966,"Roque Saenz PeñA","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8967,"RuíZ De Montoya","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8968,"San Antonio De Apipe","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8949,"Marcos JuáRez","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8970,"San Benito","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8974,"San Guillermo","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8975,"San Javier","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8976,"San José","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8978,"San Vicente","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8979,"Santa Anita","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8981,"Tandil","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8982,"Tornquist","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8983,"Tres Arroyos","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8984,"Tres Capones","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8985,"Ubajay","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8986,"Valle MaríA","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8987,"Villa Carlos Paz","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8988,"Villa Ciudad Parque","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8990,"Villa El ChocóN","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8991,"Villa Gessel","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8992,"Villa Larca","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8993,"Villa Quillinzo ","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8994,"Villa De Soto","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8995,"Villaguay","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
8996,"Villarino","City","Argentina","Climate Ambition Alliance: Net Zero 2050","","",NA,NA,"","ARG"
